,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
92,92,0.0033067803826699353,-0.019546712439311786,-0.07705132427758034,-0.0033067803826699353,0.01010393351316452,DSAC,sq_error,unique-disco-398,state + error
93,93,0.002390776592241766,-0.019559142365864746,-0.06845471059287041,-0.002390776592241766,0.010109342634677887,DSAC,sq_error,unique-disco-398,state + error
94,94,0.0015370743142432077,-0.01957298589813915,-0.05877852522924908,-0.0015370743142432077,0.010114051401615143,DSAC,sq_error,unique-disco-398,state + error
95,95,0.000817289088623652,-0.01958709903617694,-0.0481753674101735,-0.000817289088623652,0.010117687284946442,DSAC,sq_error,unique-disco-398,state + error
96,96,0.00029625811320430095,-0.01960030510632284,-0.036812455268469955,-0.00029625811320430095,0.010119952261447906,DSAC,sq_error,unique-disco-398,state + error
97,97,2.7641310219254844e-05,-0.019611488339002805,-0.024868988716487798,-2.7641310219254844e-05,0.010120652616024017,DSAC,sq_error,unique-disco-398,state + error
98,98,5.021546953629475e-05,-0.019619610786130788,-0.012533323356432868,-5.021546953629475e-05,0.010119609534740448,DSAC,sq_error,unique-disco-398,state + error
99,99,0.0003850937732556118,-0.019623806288681902,-2.5358854471262447e-15,-0.0003850937732556118,0.010116778314113617,DSAC,sq_error,unique-disco-398,state + error
0,0,0.006789405870619411,-0.06986452777222105,0.012533323356430426,-0.006789405870619411,0.10188686847686768,DSAC,sq_error,eager-pyramid-395,states + ref + error
1,1,0.015208791242474061,-0.0984549393853799,0.02486898871648548,-0.015208791242474061,0.057580962777137756,DSAC,sq_error,eager-pyramid-395,states + ref + error
2,2,0.018021659787380132,-0.09743232037431143,0.0368124552684678,-0.018021659787380132,0.022362899035215378,DSAC,sq_error,eager-pyramid-395,states + ref + error
3,3,0.016409482747356145,-0.07992413589626657,0.04817536741017153,-0.016409482747356145,4.936009645462036e-05,DSAC,sq_error,eager-pyramid-395,states + ref + error
4,4,0.012938173741461032,-0.05496756807272518,0.058778525229247314,-0.012938173741461032,-0.012997444719076157,DSAC,sq_error,eager-pyramid-395,states + ref + error
5,5,0.010013664066893246,-0.031613586419188086,0.06845471059286887,-0.010013664066893246,-0.015036724507808685,DSAC,sq_error,eager-pyramid-395,states + ref + error
6,6,0.007772167757931266,-0.011108574530956834,0.07705132427757894,-0.007772167757931266,-0.01551239937543869,DSAC,sq_error,eager-pyramid-395,states + ref + error
7,7,0.00591968794025245,0.007493284231961984,0.08443279255020152,-0.00591968794025245,-0.017259426414966583,DSAC,sq_error,eager-pyramid-395,states + ref + error
8,8,0.004415749948823392,0.02403159578390456,0.09048270524660196,-0.004415749948823392,-0.018780548125505447,DSAC,sq_error,eager-pyramid-395,states + ref + error
9,9,0.003258726023146168,0.0380203993909015,0.09510565162951536,-0.003258726023146168,-0.019492488354444504,DSAC,sq_error,eager-pyramid-395,states + ref + error
10,10,0.0024266807650483854,0.048967373436435,0.09822872507286887,-0.0024266807650483854,-0.019205324351787567,DSAC,sq_error,eager-pyramid-395,states + ref + error
11,11,0.0018478712096722221,0.05681580031559832,0.09980267284282716,-0.0018478712096722221,-0.01836712285876274,DSAC,sq_error,eager-pyramid-395,states + ref + error
12,12,0.0014476460767729427,0.06175472839410638,0.09980267284282716,-0.0014476460767729427,-0.017243284732103348,DSAC,sq_error,eager-pyramid-395,states + ref + error
13,13,0.0011486715507099772,0.06433666773328005,0.09822872507286888,-0.0011486715507099772,-0.016331370919942856,DSAC,sq_error,eager-pyramid-395,states + ref + error
14,14,0.000947581035688159,0.06432284740884436,0.09510565162951534,-0.000947581035688159,-0.014537028968334198,DSAC,sq_error,eager-pyramid-395,states + ref + error
15,15,0.0008066210245759311,0.062081630890586284,0.09048270524660196,-0.0008066210245759311,-0.01264176145195961,DSAC,sq_error,eager-pyramid-395,states + ref + error
16,16,0.0007035206829996202,0.05790882823489561,0.0844327925502015,-0.0007035206829996202,-0.010572496801614761,DSAC,sq_error,eager-pyramid-395,states + ref + error
17,17,0.0006359575229517125,0.05183312602806645,0.0770513242775789,-0.0006359575229517125,-0.007967360317707062,DSAC,sq_error,eager-pyramid-395,states + ref + error
18,18,0.0006428195322606184,0.043100824652827635,0.06845471059286883,-0.0006428195322606184,-0.0036613941192626953,DSAC,sq_error,eager-pyramid-395,states + ref + error
19,19,0.0007183864976064632,0.031975792204302515,0.05877852522924725,-0.0007183864976064632,0.0010604821145534515,DSAC,sq_error,eager-pyramid-395,states + ref + error
20,20,0.0009992751586451667,0.016564053634164536,0.048175367410171484,-0.0009992751586451667,0.009326640516519547,DSAC,sq_error,eager-pyramid-395,states + ref + error
21,21,0.0017982325800301128,-0.005593117243056181,0.036812455268467735,-0.0017982325800301128,0.022424273192882538,DSAC,sq_error,eager-pyramid-395,states + ref + error
22,22,0.0034002213851505353,-0.03344242856307089,0.024868988716485397,-0.0034002213851505353,0.03586101159453392,DSAC,sq_error,eager-pyramid-395,states + ref + error
23,23,0.006067221272964839,-0.06535904644295915,0.012533323356430322,-0.006067221272964839,0.048680663108825684,DSAC,sq_error,eager-pyramid-395,states + ref + error
24,24,0.009845744586759705,-0.09922572542823621,-7.6571373978539e-17,-0.009845744586759705,0.05988186225295067,DSAC,sq_error,eager-pyramid-395,states + ref + error
25,25,0.014273685831306844,-0.13200585505852033,-0.012533323356430563,-0.014273685831306844,0.0676882416009903,DSAC,sq_error,eager-pyramid-395,states + ref + error
26,26,0.018763697625444706,-0.16184963561758878,-0.024868988716485588,-0.018763697625444706,0.07313813269138336,DSAC,sq_error,eager-pyramid-395,states + ref + error
27,27,0.02187107465148402,-0.18470117915059497,-0.036812455268467915,-0.02187107465148402,0.07252807915210724,DSAC,sq_error,eager-pyramid-395,states + ref + error
28,28,0.023073212294111967,-0.20007405830022496,-0.04817536741017166,-0.023073212294111967,0.07004168629646301,DSAC,sq_error,eager-pyramid-395,states + ref + error
29,29,0.0229679131188168,-0.21033020987450893,-0.058778525229247404,-0.0229679131188168,0.06954467296600342,DSAC,sq_error,eager-pyramid-395,states + ref + error
30,30,0.02218743617588711,-0.21740918745035423,-0.06845471059286899,-0.02218743617588711,0.07078324258327484,DSAC,sq_error,eager-pyramid-395,states + ref + error
31,31,0.021078831209369594,-0.22223683047351306,-0.07705132427757905,-0.021078831209369594,0.07260750234127045,DSAC,sq_error,eager-pyramid-395,states + ref + error
32,32,0.02007441090547409,-0.22611698681856063,-0.08443279255020163,-0.02007441090547409,0.07571558654308319,DSAC,sq_error,eager-pyramid-395,states + ref + error
33,33,0.01926746400342716,-0.2292899961337423,-0.09048270524660205,-0.01926746400342716,0.07881341874599457,DSAC,sq_error,eager-pyramid-395,states + ref + error
34,34,0.01874606511039043,-0.23202192206656183,-0.09510565162951541,-0.01874606511039043,0.08198383450508118,DSAC,sq_error,eager-pyramid-395,states + ref + error
35,35,0.018441052776164677,-0.23402656296495272,-0.09822872507286891,-0.018441052776164677,0.08447833359241486,DSAC,sq_error,eager-pyramid-395,states + ref + error
36,36,0.018333703335766116,-0.235204679237733,-0.09980267284282718,-0.018333703335766116,0.08650673925876617,DSAC,sq_error,eager-pyramid-395,states + ref + error
37,37,0.018428125401178483,-0.23555290452284486,-0.09980267284282714,-0.018428125401178483,0.08818237483501434,DSAC,sq_error,eager-pyramid-395,states + ref + error
38,38,0.01870722625356771,-0.23500308763240596,-0.09822872507286884,-0.01870722625356771,0.08940427005290985,DSAC,sq_error,eager-pyramid-395,states + ref + error
39,39,0.019177725616261184,-0.233589317150981,-0.09510565162951531,-0.019177725616261184,0.09030064940452576,DSAC,sq_error,eager-pyramid-395,states + ref + error
40,40,0.01983130461887247,-0.23130637022828196,-0.09048270524660189,-0.01983130461887247,0.09081551432609558,DSAC,sq_error,eager-pyramid-395,states + ref + error
41,41,0.020665646810061635,-0.22818830308827312,-0.08443279255020146,-0.020665646810061635,0.09099972248077393,DSAC,sq_error,eager-pyramid-395,states + ref + error
42,42,0.02165289911968261,-0.22420056525313614,-0.07705132427757891,-0.02165289911968261,0.09075599908828735,DSAC,sq_error,eager-pyramid-395,states + ref + error
43,43,0.022763110930837025,-0.2193291979352854,-0.06845471059286883,-0.022763110930837025,0.09010262787342072,DSAC,sq_error,eager-pyramid-395,states + ref + error
44,44,0.023856933971311656,-0.21323542527360165,-0.05877852522924734,-0.023856933971311656,0.08855840563774109,DSAC,sq_error,eager-pyramid-395,states + ref + error
45,45,0.02403904979560692,-0.20322068270736762,-0.048175367410171616,-0.02403904979560692,0.08260059356689453,DSAC,sq_error,eager-pyramid-395,states + ref + error
46,46,0.02362225884057672,-0.19050779950692137,-0.036812455268467874,-0.02362225884057672,0.07732322812080383,DSAC,sq_error,eager-pyramid-395,states + ref + error
47,47,0.022054159316145926,-0.17337541725123265,-0.024868988716485622,-0.022054159316145926,0.06864374130964279,DSAC,sq_error,eager-pyramid-395,states + ref + error
48,48,0.019160266872238773,-0.15095393913399022,-0.012533323356430643,-0.019160266872238773,0.05737646669149399,DSAC,sq_error,eager-pyramid-395,states + ref + error
49,49,0.015567765828484115,-0.12477085328106147,-2.0212861992297212e-16,-0.015567765828484115,0.0467495396733284,DSAC,sq_error,eager-pyramid-395,states + ref + error
50,50,0.012215897335005521,-0.09799222724163528,0.012533323356430155,-0.012215897335005521,0.03941681608557701,DSAC,sq_error,eager-pyramid-395,states + ref + error
51,51,0.009889221908499432,-0.07457557829699947,0.024868988716485144,-0.009889221908499432,0.03720744699239731,DSAC,sq_error,eager-pyramid-395,states + ref + error
52,52,0.008126642686078463,-0.053335438140521704,0.03681245526846741,-0.008126642686078463,0.03354582190513611,DSAC,sq_error,eager-pyramid-395,states + ref + error
53,53,0.006705532596549038,-0.033711949046952086,0.0481753674101711,-0.006705532596549038,0.029180817306041718,DSAC,sq_error,eager-pyramid-395,states + ref + error
54,54,0.005553170875641353,-0.015741075384560464,0.05877852522924686,-0.005553170875641353,0.024927515536546707,DSAC,sq_error,eager-pyramid-395,states + ref + error
55,55,0.004587643614097442,0.0007225645018325566,0.06845471059286855,-0.004587643614097442,0.02058599889278412,DSAC,sq_error,eager-pyramid-395,states + ref + error
56,56,0.003765499435853545,0.015687658840664354,0.0770513242775786,-0.003765499435853545,0.016375582665205002,DSAC,sq_error,eager-pyramid-395,states + ref + error
57,57,0.0030728226763374455,0.028999745760966835,0.0844327925502012,-0.0030728226763374455,0.012578338384628296,DSAC,sq_error,eager-pyramid-395,states + ref + error
58,58,0.002472673689294808,0.040756719190065724,0.09048270524660168,-0.002472673689294808,0.008903946727514267,DSAC,sq_error,eager-pyramid-395,states + ref + error
59,59,0.0020683472592343726,0.04962656567526169,0.09510565162951513,-0.0020683472592343726,0.00745818018913269,DSAC,sq_error,eager-pyramid-395,states + ref + error
60,60,0.001772602423055857,0.056126439825439974,0.09822872507286873,-0.001772602423055857,0.0058847516775131226,DSAC,sq_error,eager-pyramid-395,states + ref + error
61,61,0.0015302132538800683,0.06068473253559637,0.09980267284282712,-0.0015302132538800683,0.004258319735527039,DSAC,sq_error,eager-pyramid-395,states + ref + error
62,62,0.0013119557128756676,0.0635817436322773,0.0998026728428272,-0.0013119557128756676,0.0027448199689388275,DSAC,sq_error,eager-pyramid-395,states + ref + error
63,63,0.001080643216135748,0.06535558685736323,0.09822872507286903,-0.001080643216135748,0.0009394697844982147,DSAC,sq_error,eager-pyramid-395,states + ref + error
64,64,0.0008425333727102667,0.06607922620869838,0.09510565162951565,-0.0008425333727102667,-0.0005752295255661011,DSAC,sq_error,eager-pyramid-395,states + ref + error
65,65,0.0006641182129367445,0.06471221411940917,0.09048270524660239,-0.0006641182129367445,-0.00017884373664855957,DSAC,sq_error,eager-pyramid-395,states + ref + error
66,66,0.0005336684502827673,0.06133152742720997,0.08443279255020199,-0.0005336684502827673,0.0007463991641998291,DSAC,sq_error,eager-pyramid-395,states + ref + error
67,67,0.00048814414851115697,0.05495733983585521,0.07705132427757955,-0.00048814414851115697,0.0037560313940048218,DSAC,sq_error,eager-pyramid-395,states + ref + error
68,68,0.0005156803145874141,0.04574611498267359,0.06845471059286962,-0.0005156803145874141,0.007443659007549286,DSAC,sq_error,eager-pyramid-395,states + ref + error
69,69,0.0006081543081258064,0.03411774040544735,0.0587785252292482,-0.0006081543081258064,0.01143600046634674,DSAC,sq_error,eager-pyramid-395,states + ref + error
70,70,0.0007838944362000325,0.02017725254148841,0.04817536741017256,-0.0007838944362000325,0.016136538237333298,DSAC,sq_error,eager-pyramid-395,states + ref + error
71,71,0.0012274723304405743,0.0017771540646748865,0.036812455268468956,-0.0012274723304405743,0.02483445405960083,DSAC,sq_error,eager-pyramid-395,states + ref + error
72,72,0.002380317362382214,-0.023919507492990884,0.024868988716486753,-0.002380317362382214,0.03904736042022705,DSAC,sq_error,eager-pyramid-395,states + ref + error
73,73,0.004543290994340463,-0.05487061565562047,0.0125333233564318,-0.004543290994340463,0.052372150123119354,DSAC,sq_error,eager-pyramid-395,states + ref + error
74,74,0.007797186782180625,-0.08830168051730594,1.457824875494621e-15,-0.007797186782180625,0.06339830160140991,DSAC,sq_error,eager-pyramid-395,states + ref + error
75,75,0.011839319832385014,-0.12134196194907473,-0.012533323356428908,-0.011839319832385014,0.0714247077703476,DSAC,sq_error,eager-pyramid-395,states + ref + error
76,76,0.016391377493273296,-0.15289780380618667,-0.02486898871648393,-0.016391377493273296,0.0783969908952713,DSAC,sq_error,eager-pyramid-395,states + ref + error
77,77,0.020104778012076243,-0.17860377380410963,-0.0368124552684664,-0.020104778012076243,0.079241082072258,DSAC,sq_error,eager-pyramid-395,states + ref + error
78,78,0.021649758345467257,-0.19531393592796992,-0.04817536741017016,-0.021649758345467257,0.07466976344585419,DSAC,sq_error,eager-pyramid-395,states + ref + error
79,79,0.021782043570296446,-0.20636593516077248,-0.05877852522924598,-0.021782043570296446,0.07326363027095795,DSAC,sq_error,eager-pyramid-395,states + ref + error
80,80,0.021128827939320482,-0.2138122970454518,-0.06845471059286762,-0.021128827939320482,0.07369360327720642,DSAC,sq_error,eager-pyramid-395,states + ref + error
81,81,0.020130290668678875,-0.2189325798002115,-0.07705132427757778,-0.020130290668678875,0.07517091929912567,DSAC,sq_error,eager-pyramid-395,states + ref + error
82,82,0.019279286804552064,-0.22328266401053745,-0.08443279255020061,-0.019279286804552064,0.07831370830535889,DSAC,sq_error,eager-pyramid-395,states + ref + error
83,83,0.018655952177398915,-0.22706949881537533,-0.09048270524660122,-0.018655952177398915,0.08146512508392334,DSAC,sq_error,eager-pyramid-395,states + ref + error
84,84,0.01822242256031859,-0.23009610521908752,-0.0951056516295148,-0.01822242256031859,0.08407557010650635,DSAC,sq_error,eager-pyramid-395,states + ref + error
85,85,0.017972250751284297,-0.23228934849109786,-0.09822872507286852,-0.017972250751284297,0.08627817034721375,DSAC,sq_error,eager-pyramid-395,states + ref + error
86,86,0.017911247718107943,-0.23363558254035974,-0.09980267284282704,-0.017911247718107943,0.08813641965389252,DSAC,sq_error,eager-pyramid-395,states + ref + error
87,87,0.018040226558052853,-0.23411658335865157,-0.09980267284282729,-0.018040226558052853,0.08963285386562347,DSAC,sq_error,eager-pyramid-395,states + ref + error
88,88,0.018358261493512697,-0.23372138721186736,-0.09822872507286923,-0.018358261493512697,0.09076650440692902,DSAC,sq_error,eager-pyramid-395,states + ref + error
89,89,0.0188619535543534,-0.23244447918513989,-0.09510565162951598,-0.0188619535543534,0.09153556823730469,DSAC,sq_error,eager-pyramid-395,states + ref + error
90,90,0.01954983452164733,-0.23030342803706524,-0.09048270524660285,-0.01954983452164733,0.09196549654006958,DSAC,sq_error,eager-pyramid-395,states + ref + error
91,91,0.020412412022208486,-0.2273048052826076,-0.08443279255020265,-0.020412412022208486,0.09203767776489258,DSAC,sq_error,eager-pyramid-395,states + ref + error
92,92,0.021409658305247426,-0.2233717203447296,-0.07705132427758034,-0.021409658305247426,0.09162616729736328,DSAC,sq_error,eager-pyramid-395,states + ref + error
93,93,0.022533534548262818,-0.2185664508008329,-0.06845471059287041,-0.022533534548262818,0.09091126918792725,DSAC,sq_error,eager-pyramid-395,states + ref + error
94,94,0.023553738280599784,-0.21225079725452337,-0.05877852522924908,-0.023553738280599784,0.08887919783592224,DSAC,sq_error,eager-pyramid-395,states + ref + error
95,95,0.02371118843678034,-0.20215974465923192,-0.0481753674101735,-0.02371118843678034,0.08300773799419403,DSAC,sq_error,eager-pyramid-395,states + ref + error
96,96,0.023305760469274683,-0.1894746983715853,-0.036812455268469955,-0.023305760469274683,0.07779024541378021,DSAC,sq_error,eager-pyramid-395,states + ref + error
97,97,0.021752380060736168,-0.1723558696948859,-0.024868988716487798,-0.021752380060736168,0.0690254271030426,DSAC,sq_error,eager-pyramid-395,states + ref + error
98,98,0.018892646527100074,-0.14998384728086203,-0.012533323356432868,-0.018892646527100074,0.057748496532440186,DSAC,sq_error,eager-pyramid-395,states + ref + error
99,99,0.015354495758599153,-0.12391325901048597,-2.5358854471262447e-15,-0.015354495758599153,0.0471646748483181,DSAC,sq_error,eager-pyramid-395,states + ref + error
0,0,0.0001640380340663295,-0.0002744100131525573,0.012533323356430426,-0.0001640380340663295,0.00040018558502197266,TD3,sq_error,true-durian-392,error
1,1,0.0006438917838788353,-0.0005060341185551865,0.02486898871648548,-0.0006438917838788353,0.00040018558502197266,TD3,sq_error,true-durian-392,error
2,2,0.0014070036718878524,-0.000697592343976688,0.0368124552684678,-0.0014070036718878524,0.00040018558502197266,TD3,sq_error,true-durian-392,error
3,3,0.002403710603022205,-0.0008522840022937066,0.04817536741017153,-0.002403710603022205,0.00040018558502197266,TD3,sq_error,true-durian-392,error
4,4,0.003570317437530468,-0.0009736081011239749,0.058778525229247314,-0.003570317437530468,0.00040018558502197266,TD3,sq_error,true-durian-392,error
5,5,0.00483301970386814,-0.0010652124786373277,0.06845471059286887,-0.00483301970386814,0.00040018558502197266,TD3,sq_error,true-durian-392,error
6,6,0.006112439821805878,-0.0011307697197416853,0.07705132427757894,-0.006112439821805878,0.00040018558502197266,TD3,sq_error,true-durian-392,error
7,7,0.007328501976327832,-0.0011738776123963964,0.08443279255020152,-0.007328501976327832,0.00040018558502197266,TD3,sq_error,true-durian-392,error
8,8,0.008405348363908017,-0.0011979817267623793,0.09048270524660196,-0.008405348363908017,0.00040018558502197266,TD3,sq_error,true-durian-392,error
9,9,0.00927599542091082,-0.001206317620992762,0.09510565162951536,-0.00927599542091082,0.00040018558502197266,TD3,sq_error,true-durian-392,error
10,10,0.009886443272104702,-0.0012018701788176318,0.09822872507286887,-0.009886443272104702,0.00040018558502197266,TD3,sq_error,true-durian-392,error
11,11,0.010198984239013022,-0.0011873476493631716,0.09980267284282716,-0.010198984239013022,0.00040018558502197266,TD3,sq_error,true-durian-392,error
12,12,0.010194504899449253,-0.0011651680742155804,0.09980267284282716,-0.010194504899449253,0.00040018558502197266,TD3,sq_error,true-durian-392,error
13,13,0.00987363792861426,-0.0011374559376452456,0.09822872507286888,-0.00987363792861426,0.00040018558502197266,TD3,sq_error,true-durian-392,error
14,14,0.009256690963161587,-0.0011060470518902625,0.09510565162951534,-0.009256690963161587,0.00040018558502197266,TD3,sq_error,true-durian-392,error
15,15,0.00838235558592847,-0.0010724998808427134,0.09048270524660196,-0.00838235558592847,0.00040018558502197266,TD3,sq_error,true-durian-392,error
16,16,0.007305275474085897,-0.0010381117043218424,0.0844327925502015,-0.007305275474085897,0.00040018558502197266,TD3,sq_error,true-durian-392,error
17,17,0.0060926240043054376,-0.0010039382247369806,0.0770513242775789,-0.0060926240043054376,0.00040018558502197266,TD3,sq_error,true-durian-392,error
18,18,0.004819903661197723,-0.0009708154130443232,0.06845471059286883,-0.004819903661197723,0.00040018558502197266,TD3,sq_error,true-durian-392,error
19,19,0.0035662285128009058,-0.0009393825773806193,0.05877852522924725,-0.0035662285128009058,0.00040018558502197266,TD3,sq_error,true-durian-392,error
20,20,0.00240938368149984,-0.0009101058125635657,0.048175367410171484,-0.00240938368149984,0.00040018558502197266,TD3,sq_error,true-durian-392,error
21,21,0.0014209700519342498,-0.0008833011496524581,0.036812455268467735,-0.0014209700519342498,0.00040018558502197266,TD3,sq_error,true-durian-392,error
22,22,0.0006619374753513073,-0.0008591568706203182,0.024868988716485397,-0.0006619374753513073,0.00040018558502197266,TD3,sq_error,true-durian-392,error
23,23,0.00017878572526818995,-0.0008377545832194937,0.012533323356430322,-0.00017878572526818995,0.00040018558502197266,TD3,sq_error,true-durian-392,error
24,24,6.709064052625057e-07,-0.0008190887651913138,-7.6571373978539e-17,-6.709064052625057e-07,0.00040018558502197266,TD3,sq_error,true-durian-392,error
25,25,0.00013759850162586428,-0.0008030845853797253,-0.012533323356430563,-0.00013759850162586428,0.00040018558502197266,TD3,sq_error,true-durian-392,error
26,26,0.0005798162919041917,-0.0007896138927034775,-0.024868988716485588,-0.0005798162919041917,0.00040018558502197266,TD3,sq_error,true-durian-392,error
27,27,0.0012984452596642596,-0.0007785093332215309,-0.036812455268467915,-0.0012984452596642596,0.00040018558502197266,TD3,sq_error,true-durian-392,error
28,28,0.002247309001221562,-0.0007695766117727486,-0.04817536741017166,-0.002247309001221562,0.00040018558502197266,TD3,sq_error,true-durian-392,error
29,29,0.003365847004794357,-0.0007626049590805489,-0.058778525229247404,-0.003365847004794357,0.00040018558502197266,TD3,sq_error,true-durian-392,error
30,30,0.0045829291246476545,-0.0007573758990447828,-0.06845471059286899,-0.0045829291246476545,0.00040018558502197266,TD3,sq_error,true-durian-392,error
31,31,0.005821331981809956,-0.0007536704354722418,-0.07705132427757905,-0.005821331981809956,0.00040018558502197266,TD3,sq_error,true-durian-392,error
32,32,0.007002596413984821,-0.0007512747939800844,-0.08443279255020163,-0.007002596413984821,0.00040018558502197266,TD3,sq_error,true-durian-392,error
33,33,0.008051961107181222,-0.0007499848644514783,-0.09048270524660205,-0.008051961107181222,0.00040018558502197266,TD3,sq_error,true-durian-392,error
34,34,0.00890306268759822,-0.0007496094933690877,-0.09510565162951541,-0.00890306268759822,0.00040018558502197266,TD3,sq_error,true-durian-392,error
35,35,0.00950210714961666,-0.0007499727746543987,-0.09822872507286891,-0.00950210714961666,0.00040018558502197266,TD3,sq_error,true-durian-392,error
36,36,0.009811250636018669,-0.0007509154832595071,-0.09980267284282718,-0.009811250636018669,0.00040018558502197266,TD3,sq_error,true-durian-392,error
37,37,0.009810977194593857,-0.0007522957885531009,-0.09980267284282714,-0.009810977194593857,0.00040018558502197266,TD3,sq_error,true-durian-392,error
38,38,0.009501324099316304,-0.0007539893752722832,-0.09822872507286884,-0.009501324099316304,0.00040018558502197266,TD3,sq_error,true-durian-392,error
39,39,0.008901877691426295,-0.0007558890891342351,-0.09510565162951531,-0.008901877691426295,0.00040018558502197266,TD3,sq_error,true-durian-392,error
40,40,0.008050539920577426,-0.0007579042126769113,-0.09048270524660189,-0.008050539920577426,0.00040018558502197266,TD3,sq_error,true-durian-392,error
41,41,0.007001142996504901,-0.0007599594649945182,-0.08443279255020146,-0.007001142996504901,0.00040018558502197266,TD3,sq_error,true-durian-392,error
42,42,0.005820061943628661,-0.0007619938071346181,-0.07705132427757891,-0.005820061943628661,0.00040018558502197266,TD3,sq_error,true-durian-392,error
43,43,0.00458203783451024,-0.000763959123334675,-0.06845471059286883,-0.00458203783451024,0.00040018558502197266,TD3,sq_error,true-durian-392,error
44,44,0.003365474102926167,-0.0007658188372320888,-0.05877852522924734,-0.003365474102926167,0.00040018558502197266,TD3,sq_error,true-durian-392,error
45,45,0.0022475014823266884,-0.0007675465118568708,-0.048175367410171616,-0.0022475014823266884,0.00040018558502197266,TD3,sq_error,true-durian-392,error
46,46,0.00129912169485099,-0.0007691244727299506,-0.036812455268467874,-0.00129912169485099,0.00040018558502197266,TD3,sq_error,true-durian-392,error
47,47,0.00058073511078064,-0.0007705424848166607,-0.024868988716485622,-0.00058073511078064,0.00040018558502197266,TD3,sq_error,true-durian-392,error
48,48,0.00013833351384258833,-0.0007717965064596606,-0.012533323356430643,-0.00013833351384258833,0.00040018558502197266,TD3,sq_error,true-durian-392,error
49,49,5.973551444513111e-07,-0.0007728875367423281,-2.0212861992297212e-16,-5.973551444513111e-07,0.00040018558502197266,TD3,sq_error,true-durian-392,error
50,50,0.00017708007939864516,-0.0007738205669910217,0.012533323356430155,-0.00017708007939864516,0.00040018558502197266,TD3,sq_error,true-durian-392,error
51,51,0.0006575938290620868,-0.0007746036422715918,0.024868988716485144,-0.0006575938290620868,0.00040018558502197266,TD3,sq_error,true-durian-392,error
52,52,0.001412835364432776,-0.0007752470347164838,0.03681245526846741,-0.001412835364432776,0.00040018558502197266,TD3,sq_error,true-durian-392,error
53,53,0.0023962131221520427,-0.0007757625272679553,0.0481753674101711,-0.0023962131221520427,0.00040018558502197266,TD3,sq_error,true-durian-392,error
54,54,0.0035467608667216492,-0.0007761628038681207,0.05877852522924686,-0.0035467608667216492,0.00040018558502197266,TD3,sq_error,true-durian-392,error
55,55,0.00479295511184009,-0.0007764609401922579,0.06845471059286855,-0.00479295511184009,0.00040018558502197266,TD3,sq_error,true-durian-392,error
56,56,0.006057196691345647,-0.000776669987631957,0.0770513242775786,-0.006057196691345647,0.00040018558502197266,TD3,sq_error,true-durian-392,error
57,57,0.007260675112872401,-0.0007768026423145471,0.0844327925502012,-0.007260675112872401,0.00040018558502197266,TD3,sq_error,true-durian-392,error
58,58,0.008328310254961356,-0.0007768709904231941,0.09048270524660168,-0.008328310254961356,0.00040018558502197266,TD3,sq_error,true-durian-392,error
59,59,0.00919346108381103,-0.0007768863208907734,0.09510565162951513,-0.00919346108381103,0.00040018558502197266,TD3,sq_error,true-durian-392,error
60,60,0.009802105676940185,-0.0007768589966178981,0.09822872507286873,-0.009802105676940185,0.00040018558502197266,TD3,sq_error,true-durian-392,error
61,61,0.010116230030589443,-0.0007767983756548492,0.09980267284282712,-0.010116230030589443,0.00040018558502197266,TD3,sq_error,true-durian-392,error
62,62,0.010116212811106327,-0.0007767127742381223,0.0998026728428272,-0.010116212811106327,0.00040018558502197266,TD3,sq_error,true-durian-392,error
63,63,0.00980205626678517,-0.0007766094641404814,0.09822872507286903,-0.00980205626678517,0.00040018558502197266,TD3,sq_error,true-durian-392,error
64,64,0.009193385984263808,-0.0007764946974403916,0.09510565162951565,-0.009193385984263808,0.00040018558502197266,TD3,sq_error,true-durian-392,error
65,65,0.008328219499766207,-0.000776373752509844,0.09048270524660239,-0.008328219499766207,0.00040018558502197266,TD3,sq_error,true-durian-392,error
66,66,0.00726058110201282,-0.0007762509957316815,0.08443279255020199,-0.00726058110201282,0.00040018558502197266,TD3,sq_error,true-durian-392,error
67,67,0.006057112632194512,-0.0007761299541664191,0.07705132427757955,-0.006057112632194512,0.00040018558502197266,TD3,sq_error,true-durian-392,error
68,68,0.004792893143895194,-0.0007760133950766146,0.06845471059286962,-0.004792893143895194,0.00040018558502197266,TD3,sq_error,true-durian-392,error
69,69,0.003546729970412788,-0.0007759034088706285,0.0587785252292482,-0.003546729970412788,0.00040018558502197266,TD3,sq_error,true-durian-392,error
70,70,0.0023962169369514106,-0.0007758014926372142,0.04817536741017256,-0.0023962169369514106,0.00040018558502197266,TD3,sq_error,true-durian-392,error
71,71,0.0014128700654086007,-0.0007757086320011024,0.036812455268468956,-0.0014128700654086007,0.00040018558502197266,TD3,sq_error,true-durian-392,error
72,72,0.0006576462321338012,-0.000775625379533512,0.024868988716486753,-0.0006576462321338012,0.00040018558502197266,TD3,sq_error,true-durian-392,error
73,73,0.00017712616134716753,-0.0007755519283985281,0.0125333233564318,-0.00017712616134716753,0.00040018558502197266,TD3,sq_error,true-durian-392,error
74,74,6.013819177974214e-07,-0.0007754881803065475,1.457824875494621e-15,-6.013819177974214e-07,0.00040018558502197266,TD3,sq_error,true-durian-392,error
