,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,task_type,run
57,57,4.9702894787202276e-08,0.10022294146044916,0.1,-4.9702894787202276e-08,-0.051470860838890076,TD3,sq_error,step_q,radiant-fish-37
58,58,4.1886561322972537e-08,0.10020466206615534,0.1,-4.1886561322972537e-08,-0.051486045122146606,TD3,sq_error,step_q,radiant-fish-37
59,59,3.532071564641826e-08,0.10018793806332518,0.1,-3.532071564641826e-08,-0.0514998584985733,TD3,sq_error,step_q,radiant-fish-37
60,60,2.9826873005239966e-08,0.10017270458304643,0.1,-2.9826873005239966e-08,-0.05151240527629852,TD3,sq_error,step_q,radiant-fish-37
61,61,2.5242829550287142e-08,0.10015887992179721,0.1,-2.5242829550287142e-08,-0.05152378976345062,TD3,sq_error,step_q,radiant-fish-37
62,62,2.1420027742349788e-08,0.1001463558257889,0.1,-2.1420027742349788e-08,-0.05153408646583557,TD3,sq_error,step_q,radiant-fish-37
63,63,1.823305099095219e-08,0.10013502981519262,0.1,-1.823305099095219e-08,-0.051543399691581726,TD3,sq_error,step_q,radiant-fish-37
64,64,1.5572897469953113e-08,0.10012479141585043,0.1,-1.5572897469953113e-08,-0.051551803946495056,TD3,sq_error,step_q,radiant-fish-37
65,65,1.3349620486161535e-08,0.10011554055775425,0.1,-1.3349620486161535e-08,-0.051559388637542725,TD3,sq_error,step_q,radiant-fish-37
66,66,1.1490231597000966e-08,0.10010719249785784,0.1,-1.1490231597000966e-08,-0.051566243171691895,TD3,sq_error,step_q,radiant-fish-37
67,67,9.930261227484438e-09,0.10009965069607125,0.1,-9.930261227484438e-09,-0.05157241225242615,TD3,sq_error,step_q,radiant-fish-37
68,68,8.620115339168475e-09,0.10009284457625069,0.1,-8.620115339168475e-09,-0.051577985286712646,TD3,sq_error,step_q,radiant-fish-37
69,69,7.520413025221309e-09,0.10008672031495112,0.1,-7.520413025221309e-09,-0.05158303678035736,TD3,sq_error,step_q,radiant-fish-37
70,70,6.590393047095171e-09,0.10008118123580666,0.1,-6.590393047095171e-09,-0.0515875518321991,TD3,sq_error,step_q,radiant-fish-37
71,71,5.804948120641196e-09,0.10007619021013649,0.1,-5.804948120641196e-09,-0.051591649651527405,TD3,sq_error,step_q,radiant-fish-37
72,72,5.13841405182393e-09,0.10007168273189426,0.1,-5.13841405182393e-09,-0.051595330238342285,TD3,sq_error,step_q,radiant-fish-37
73,73,4.571788787556651e-09,0.10006761500416,0.1,-4.571788787556651e-09,-0.05159865319728851,TD3,sq_error,step_q,radiant-fish-37
74,74,4.091372394141105e-09,0.10006396383661212,0.1,-4.091372394141105e-09,-0.051601678133010864,TD3,sq_error,step_q,radiant-fish-37
75,75,3.6802090377553506e-09,0.10006066472647063,0.1,-3.6802090377553506e-09,-0.05160437524318695,TD3,sq_error,step_q,radiant-fish-37
76,76,3.3283599139060954e-09,0.1000576919397655,0.1,-3.3283599139060954e-09,-0.05160681903362274,TD3,sq_error,step_q,radiant-fish-37
77,77,3.0254326951639233e-09,0.10005500393345175,0.1,-3.0254326951639233e-09,-0.05160900950431824,TD3,sq_error,step_q,radiant-fish-37
78,78,2.764476139724807e-09,0.10005257828581958,0.1,-2.764476139724807e-09,-0.05161099135875702,TD3,sq_error,step_q,radiant-fish-37
79,79,2.539170974473755e-09,0.10005039018728358,0.1,-2.539170974473755e-09,-0.05161277949810028,TD3,sq_error,step_q,radiant-fish-37
80,80,2.345924245578343e-09,0.10004843474213392,0.1,-2.345924245578343e-09,-0.051614418625831604,TD3,sq_error,step_q,radiant-fish-37
81,81,2.1775266681095443e-09,0.10004666397612838,0.1,-2.1775266681095443e-09,-0.05161586403846741,TD3,sq_error,step_q,radiant-fish-37
82,82,2.0300332075993232e-09,0.10004505588982142,0.1,-2.0300332075993232e-09,-0.05161716043949127,TD3,sq_error,step_q,radiant-fish-37
83,83,1.902005109315943e-09,0.10004361198355173,0.1,-1.902005109315943e-09,-0.05161835253238678,TD3,sq_error,step_q,radiant-fish-37
84,84,1.7904583882119282e-09,0.10004231380848154,0.1,-1.7904583882119282e-09,-0.05161942541599274,TD3,sq_error,step_q,radiant-fish-37
85,85,1.6922498033821454e-09,0.10004113696395436,0.1,-1.6922498033821454e-09,-0.05162037909030914,TD3,sq_error,step_q,radiant-fish-37
86,86,1.6066939174532977e-09,0.1000400835866341,0.1,-1.6066939174532977e-09,-0.05162125825881958,TD3,sq_error,step_q,radiant-fish-37
87,87,1.5310043759487693e-09,0.10003912805101138,0.1,-1.5310043759487693e-09,-0.05162203311920166,TD3,sq_error,step_q,radiant-fish-37
88,88,1.464812196599517e-09,0.10003827286501688,0.1,-1.464812196599517e-09,-0.051622748374938965,TD3,sq_error,step_q,radiant-fish-37
89,89,1.4058028191001658e-09,0.10003749403711393,0.1,-1.4058028191001658e-09,-0.051623374223709106,TD3,sq_error,step_q,radiant-fish-37
90,90,1.353243331902252e-09,0.10003678645582144,0.1,-1.353243331902252e-09,-0.05162394046783447,TD3,sq_error,step_q,radiant-fish-37
91,91,1.3069279673493986e-09,0.10003615145871676,0.1,-1.3069279673493986e-09,-0.05162446200847626,TD3,sq_error,step_q,radiant-fish-37
92,92,1.266364442038644e-09,0.10003558601469734,0.1,-1.266364442038644e-09,-0.05162493884563446,TD3,sq_error,step_q,radiant-fish-37
93,93,1.2301483388562838e-09,0.10003507347058471,0.1,-1.2301483388562838e-09,-0.05162535607814789,TD3,sq_error,step_q,radiant-fish-37
94,94,1.1976054337184778e-09,0.10003460643630481,0.1,-1.1976054337184778e-09,-0.051625728607177734,TD3,sq_error,step_q,radiant-fish-37
95,95,1.169370276998134e-09,0.1000341960564539,0.1,-1.169370276998134e-09,-0.05162608623504639,TD3,sq_error,step_q,radiant-fish-37
96,96,1.1429904552802993e-09,0.10003380814184898,0.1,-1.1429904552802993e-09,-0.05162636935710907,TD3,sq_error,step_q,radiant-fish-37
97,97,1.1204051718709707e-09,0.10003347245392664,0.1,-1.1204051718709707e-09,-0.05162666738033295,TD3,sq_error,step_q,radiant-fish-37
98,98,1.0996535894580127e-09,0.10003316102515693,0.1,-1.0996535894580127e-09,-0.05162690579891205,TD3,sq_error,step_q,radiant-fish-37
99,99,1.0816756293935497e-09,0.10003288883745884,0.1,-1.0816756293935497e-09,-0.05162714421749115,TD3,sq_error,step_q,radiant-fish-37
0,0,0.012864341957337141,-0.013421082508223041,0.1,-0.012864341957337141,0.019572623074054718,DSAC,sq_error,square_q,fortuitous-goat-36
1,1,0.006358775271012022,0.020258070809567055,0.1,-0.006358775271012022,-0.04606420546770096,DSAC,sq_error,square_q,fortuitous-goat-36
2,2,0.0037147475533322156,0.039051271109790855,0.1,-0.0037147475533322156,-0.03173161298036575,DSAC,sq_error,square_q,fortuitous-goat-36
3,3,0.0025676994112440216,0.049327528072492646,0.1,-0.0025676994112440216,-0.024030111730098724,DSAC,sq_error,square_q,fortuitous-goat-36
4,4,0.00204908623231028,0.054733166310086595,0.1,-0.00204908623231028,-0.02007179707288742,DSAC,sq_error,square_q,fortuitous-goat-36
5,5,0.0018337174080697656,0.05717807327933778,0.1,-0.0018337174080697656,-0.017948277294635773,DSAC,sq_error,square_q,fortuitous-goat-36
6,6,0.0017761488486872298,0.05785561901406987,0.1,-0.0017761488486872298,-0.016935206949710846,DSAC,sq_error,square_q,fortuitous-goat-36
7,7,0.0018017757761106593,0.05755267056562146,0.1,-0.0018017757761106593,-0.016645796597003937,DSAC,sq_error,square_q,fortuitous-goat-36
8,8,0.0018656419688039133,0.05680692221195724,0.1,-0.0018656419688039133,-0.016860075294971466,DSAC,sq_error,square_q,fortuitous-goat-36
9,9,0.001947695871174889,0.05586729250119716,0.1,-0.001947695871174889,-0.017262764275074005,DSAC,sq_error,square_q,fortuitous-goat-36
10,10,0.0020369432166944747,0.05486749268327236,0.1,-0.0020369432166944747,-0.017738528549671173,DSAC,sq_error,square_q,fortuitous-goat-36
11,11,0.002126962193197089,0.053880999650934666,0.1,-0.002126962193197089,-0.01823151856660843,DSAC,sq_error,square_q,fortuitous-goat-36
12,12,0.0022140604008708004,0.052946196743825266,0.1,-0.0022140604008708004,-0.018711544573307037,DSAC,sq_error,square_q,fortuitous-goat-36
13,13,0.002296226231966065,0.05208104517034971,0.1,-0.002296226231966065,-0.019163064658641815,DSAC,sq_error,square_q,fortuitous-goat-36
14,14,0.0023727331896749794,0.051289290811208886,0.1,-0.0023727331896749794,-0.019575349986553192,DSAC,sq_error,square_q,fortuitous-goat-36
15,15,0.002442253021176185,0.0505808435808928,0.1,-0.002442253021176185,-0.019964106380939484,DSAC,sq_error,square_q,fortuitous-goat-36
16,16,0.00250464289594937,0.04995359257699541,0.1,-0.00250464289594937,-0.02031957358121872,DSAC,sq_error,square_q,fortuitous-goat-36
17,17,0.0025608139067828657,0.04939551495388116,0.1,-0.0025608139067828657,-0.020632140338420868,DSAC,sq_error,square_q,fortuitous-goat-36
18,18,0.002611340044670996,0.04889872756309296,0.1,-0.002611340044670996,-0.020910002291202545,DSAC,sq_error,square_q,fortuitous-goat-36
19,19,0.002656721884718501,0.048456601928874535,0.1,-0.002656721884718501,-0.021157480776309967,DSAC,sq_error,square_q,fortuitous-goat-36
20,20,0.0026974289735821476,0.04806322137846681,0.1,-0.0026974289735821476,-0.021377913653850555,DSAC,sq_error,square_q,fortuitous-goat-36
21,21,0.0027339096933072147,0.04771319771388564,0.1,-0.0027339096933072147,-0.021574117243289948,DSAC,sq_error,square_q,fortuitous-goat-36
22,22,0.002766573633713809,0.04740177157247776,0.1,-0.002766573633713809,-0.021748803555965424,DSAC,sq_error,square_q,fortuitous-goat-36
23,23,0.002795801954086455,0.04712465646365544,0.1,-0.002795801954086455,-0.021904267370700836,DSAC,sq_error,square_q,fortuitous-goat-36
24,24,0.021572832923752665,0.046876931217099786,-0.1,-0.021572832923752665,-0.022041000425815582,DSAC,sq_error,square_q,fortuitous-goat-36
25,25,0.0005169030832347249,-0.1227355027046847,-0.1,-0.0005169030832347249,0.2248685359954834,DSAC,sq_error,square_q,fortuitous-goat-36
26,26,0.006536236166860494,-0.1808469923179613,-0.1,-0.006536236166860494,0.10070430487394333,DSAC,sq_error,square_q,fortuitous-goat-36
27,27,0.010713348041292217,-0.20350530441137893,-0.1,-0.010713348041292217,0.06566119939088821,DSAC,sq_error,square_q,fortuitous-goat-36
28,28,0.012400925852511218,-0.2113594443795012,-0.1,-0.012400925852511218,0.053639642894268036,DSAC,sq_error,square_q,fortuitous-goat-36
29,29,0.012434571761804939,-0.21151041100186538,-0.1,-0.012434571761804939,0.04876222461462021,DSAC,sq_error,square_q,fortuitous-goat-36
30,30,0.011649022733305382,-0.20793063852912844,-0.1,-0.011649022733305382,0.047758959233760834,DSAC,sq_error,square_q,fortuitous-goat-36
31,31,0.010442011859421878,-0.20218616275906381,-0.1,-0.010442011859421878,0.047874175012111664,DSAC,sq_error,square_q,fortuitous-goat-36
32,32,0.009026979917438562,-0.19501042004663785,-0.1,-0.009026979917438562,0.048194460570812225,DSAC,sq_error,square_q,fortuitous-goat-36
33,33,0.0076070458469463505,-0.18721838021281037,-0.1,-0.0076070458469463505,0.04898711293935776,DSAC,sq_error,square_q,fortuitous-goat-36
34,34,0.00597010955712307,-0.1772664840478915,-0.1,-0.00597010955712307,0.04699624329805374,DSAC,sq_error,square_q,fortuitous-goat-36
35,35,0.004454778952493086,-0.1667441304722227,-0.1,-0.004454778952493086,0.04645540565252304,DSAC,sq_error,square_q,fortuitous-goat-36
36,36,0.0032099113211319936,-0.15665607929544714,-0.1,-0.0032099113211319936,0.046855442225933075,DSAC,sq_error,square_q,fortuitous-goat-36
37,37,0.002269878111482941,-0.14764323783584551,-0.1,-0.002269878111482941,0.04791092127561569,DSAC,sq_error,square_q,fortuitous-goat-36
38,38,0.0015877132637177555,-0.1398461198075516,-0.1,-0.0015877132637177555,0.049074433743953705,DSAC,sq_error,square_q,fortuitous-goat-36
39,39,0.0011067897476757674,-0.13326844973358043,-0.1,-0.0011067897476757674,0.05022584646940231,DSAC,sq_error,square_q,fortuitous-goat-36
40,40,0.0007875017626233733,-0.1280624618061811,-0.1,-0.0007875017626233733,0.05162949115037918,DSAC,sq_error,square_q,fortuitous-goat-36
41,41,0.0005746755129918955,-0.12397239063989855,-0.1,-0.0005746755129918955,0.05276855081319809,DSAC,sq_error,square_q,fortuitous-goat-36
42,42,0.00043170391929881223,-0.12077748587531255,-0.1,-0.00043170391929881223,0.053679533302783966,DSAC,sq_error,square_q,fortuitous-goat-36
43,43,0.0003347064542584318,-0.11829498440169961,-0.1,-0.0003347064542584318,0.05440270155668259,DSAC,sq_error,square_q,fortuitous-goat-36
44,44,0.00026814920721554363,-0.11637526205028621,-0.1,-0.00026814920721554363,0.05497270077466965,DSAC,sq_error,square_q,fortuitous-goat-36
45,45,0.00022193185734613823,-0.11489737753251016,-0.1,-0.00022193185734613823,0.05541934818029404,DSAC,sq_error,square_q,fortuitous-goat-36
46,46,0.00018945725991486467,-0.1137643474205959,-0.1,-0.00018945725991486467,0.055767349898815155,DSAC,sq_error,square_q,fortuitous-goat-36
47,47,0.00016638759759598639,-0.1128991316605416,-0.1,-0.00016638759759598639,0.056037209928035736,DSAC,sq_error,square_q,fortuitous-goat-36
48,48,0.00014947600533564689,-0.11222603800646992,-0.1,-0.00014947600533564689,0.056223832070827484,DSAC,sq_error,square_q,fortuitous-goat-36
49,49,0.00013700087786505904,-0.11170473741119634,-0.1,-0.00013700087786505904,0.05636965483427048,DSAC,sq_error,square_q,fortuitous-goat-36
50,50,0.044649850532571554,-0.11130511241465872,0.1,-0.044649850532571554,0.05648630112409592,DSAC,sq_error,square_q,fortuitous-goat-36
51,51,0.013910431631475975,-0.01794249290003995,0.1,-0.013910431631475975,-0.07913447171449661,DSAC,sq_error,square_q,fortuitous-goat-36
52,52,0.004145790947977599,0.03561218323333522,0.1,-0.004145790947977599,-0.042278774082660675,DSAC,sq_error,square_q,fortuitous-goat-36
53,53,0.0012964550115168623,0.0639936809501879,0.1,-0.0012964550115168623,-0.01967664808034897,DSAC,sq_error,square_q,fortuitous-goat-36
54,54,0.0005452374750013283,0.0766496793383618,0.1,-0.0005452374750013283,-0.006112612783908844,DSAC,sq_error,square_q,fortuitous-goat-36
55,55,0.00033002471727050454,0.08183341756767376,0.1,-0.00033002471727050454,-0.001392863690853119,DSAC,sq_error,square_q,fortuitous-goat-36
56,56,0.00028347569820289187,0.08316326343370273,0.1,-0.00028347569820289187,-0.00027667731046676636,DSAC,sq_error,square_q,fortuitous-goat-36
57,57,0.00030676611064169414,0.08248526018915228,0.1,-0.00030676611064169414,-0.0008433684706687927,DSAC,sq_error,square_q,fortuitous-goat-36
58,58,0.00036793379541303565,0.08081839956069788,0.1,-0.00036793379541303565,-0.00223531574010849,DSAC,sq_error,square_q,fortuitous-goat-36
59,59,0.00044596267979412946,0.07888217151802465,0.1,-0.00044596267979412946,-0.004220135509967804,DSAC,sq_error,square_q,fortuitous-goat-36
60,60,0.0005370183243269406,0.07682634417432285,0.1,-0.0005370183243269406,-0.0061266496777534485,DSAC,sq_error,square_q,fortuitous-goat-36
61,61,0.0006434623341371594,0.07463344063265262,0.1,-0.0006434623341371594,-0.00775647908449173,DSAC,sq_error,square_q,fortuitous-goat-36
62,62,0.0007617196692578139,0.07240073063905833,0.1,-0.0007617196692578139,-0.009286768734455109,DSAC,sq_error,square_q,fortuitous-goat-36
63,63,0.0008959034669084482,0.07006835342136274,0.1,-0.0008959034669084482,-0.010522894561290741,DSAC,sq_error,square_q,fortuitous-goat-36
64,64,0.001045836540271756,0.06766060389754076,0.1,-0.001045836540271756,-0.01158752292394638,DSAC,sq_error,square_q,fortuitous-goat-36
65,65,0.001203642194176791,0.06530645313351789,0.1,-0.001203642194176791,-0.01265013962984085,DSAC,sq_error,square_q,fortuitous-goat-36
66,66,0.0013658670853164982,0.0630423609342196,0.1,-0.0013658670853164982,-0.013616152107715607,DSAC,sq_error,square_q,fortuitous-goat-36
67,67,0.0015272161848912014,0.060920386582116744,0.1,-0.0015272161848912014,-0.014529503881931305,DSAC,sq_error,square_q,fortuitous-goat-36
68,68,0.001682272970194906,0.05898447891108897,0.1,-0.001682272970194906,-0.015402935445308685,DSAC,sq_error,square_q,fortuitous-goat-36
69,69,0.0018219594349996324,0.05731558322994641,0.1,-0.0018219594349996324,-0.01631329208612442,DSAC,sq_error,square_q,fortuitous-goat-36
70,70,0.0019480088547711983,0.055863746706690226,0.1,-0.0019480088547711983,-0.017100967466831207,DSAC,sq_error,square_q,fortuitous-goat-36
71,71,0.002061826309070117,0.05459266238733968,0.1,-0.002061826309070117,-0.017788149416446686,DSAC,sq_error,square_q,fortuitous-goat-36
72,72,0.0021645872978891647,0.053474874552676764,0.1,-0.0021645872978891647,-0.018391095101833344,DSAC,sq_error,square_q,fortuitous-goat-36
73,73,0.0022573119392005707,0.05248882300762724,0.1,-0.0022573119392005707,-0.01892215758562088,DSAC,sq_error,square_q,fortuitous-goat-36
74,74,0.0023408999568873875,0.05161715224495992,0.1,-0.0023408999568873875,-0.019391261041164398,DSAC,sq_error,square_q,fortuitous-goat-36
75,75,0.022754547407055147,0.050846105044363495,-0.1,-0.022754547407055147,-0.01980731636285782,DSAC,sq_error,square_q,fortuitous-goat-36
76,76,0.00040432524536888724,-0.12010784039544992,-0.1,-0.00040432524536888724,0.22813886404037476,DSAC,sq_error,square_q,fortuitous-goat-36
77,77,0.006129674727910395,-0.17829223925722393,-0.1,-0.006129674727910395,0.10218507796525955,DSAC,sq_error,square_q,fortuitous-goat-36
78,78,0.010181930998772208,-0.20090555484596578,-0.1,-0.010181930998772208,0.06678802520036697,DSAC,sq_error,square_q,fortuitous-goat-36
79,79,0.011821132103943328,-0.20872502979509056,-0.1,-0.011821132103943328,0.05458869785070419,DSAC,sq_error,square_q,fortuitous-goat-36
80,80,0.011881877897877396,-0.20900402698009554,-0.1,-0.011881877897877396,0.04977039247751236,DSAC,sq_error,square_q,fortuitous-goat-36
81,81,0.011188055000473951,-0.20577360256923252,-0.1,-0.011188055000473951,0.048960380256175995,DSAC,sq_error,square_q,fortuitous-goat-36
82,82,0.009961695069224074,-0.1998082915855395,-0.1,-0.009961695069224074,0.04817911237478256,DSAC,sq_error,square_q,fortuitous-goat-36
83,83,0.008572159672939079,-0.19258595829249206,-0.1,-0.008572159672939079,0.04857673496007919,DSAC,sq_error,square_q,fortuitous-goat-36
84,84,0.007093650842258181,-0.18422381398546483,-0.1,-0.007093650842258181,0.048473335802555084,DSAC,sq_error,square_q,fortuitous-goat-36
85,85,0.005494962605903791,-0.17412801498693858,-0.1,-0.005494962605903791,0.046860285103321075,DSAC,sq_error,square_q,fortuitous-goat-36
86,86,0.004063528127228856,-0.1637458087032305,-0.1,-0.004063528127228856,0.04658319801092148,DSAC,sq_error,square_q,fortuitous-goat-36
87,87,0.0029146332494788267,-0.15398734341934994,-0.1,-0.0029146332494788267,0.04717914015054703,DSAC,sq_error,square_q,fortuitous-goat-36
88,88,0.002055765079419517,-0.145340545645366,-0.1,-0.002055765079419517,0.0482616052031517,DSAC,sq_error,square_q,fortuitous-goat-36
89,89,0.0014369643777017306,-0.13790731298445896,-0.1,-0.0014369643777017306,0.04941835254430771,DSAC,sq_error,square_q,fortuitous-goat-36
90,90,0.0010069722721716273,-0.13173282641322118,-0.1,-0.0010069722721716273,0.05063696950674057,DSAC,sq_error,square_q,fortuitous-goat-36
91,91,0.0007213437821594226,-0.12685784395962235,-0.1,-0.0007213437821594226,0.05196712166070938,DSAC,sq_error,square_q,fortuitous-goat-36
92,92,0.0005305052246708383,-0.12303269903139531,-0.1,-0.0005305052246708383,0.05303799360990524,DSAC,sq_error,square_q,fortuitous-goat-36
93,93,0.000401931089694856,-0.12004821911529441,-0.1,-0.000401931089694856,0.05389302223920822,DSAC,sq_error,square_q,fortuitous-goat-36
94,94,0.00031441236296382677,-0.11773167682324001,-0.1,-0.00031441236296382677,0.05457071214914322,DSAC,sq_error,square_q,fortuitous-goat-36
95,95,0.00025414900808971104,-0.11594205156464221,-0.1,-0.00025414900808971104,0.05510415881872177,DSAC,sq_error,square_q,fortuitous-goat-36
96,96,0.00021215509898046993,-0.1145655449256274,-0.1,-0.00021215509898046993,0.05552159994840622,DSAC,sq_error,square_q,fortuitous-goat-36
97,97,0.00018255269249646978,-0.11351120618214636,-0.1,-0.00018255269249646978,0.055846624076366425,DSAC,sq_error,square_q,fortuitous-goat-36
98,98,0.0001614092590718122,-0.11270469437144445,-0.1,-0.0001614092590718122,0.05609535425901413,DSAC,sq_error,square_q,fortuitous-goat-36
99,99,0.00014580800076660386,-0.112075098375028,-0.1,-0.00014580800076660386,0.05626564472913742,DSAC,sq_error,square_q,fortuitous-goat-36
0,0,0.00038800197985702236,0.08030223414046603,0.1,-0.00038800197985702236,-0.11710868775844574,DSAC,sq_error,step_q,festive-cake-35
1,1,0.0005214151692584561,0.1228345170577014,0.1,-0.0005214151692584561,-0.08028645813465118,DSAC,sq_error,step_q,festive-cake-35
2,2,0.0022038942556287847,0.14694565214829575,0.1,-0.0022038942556287847,-0.06477941572666168,DSAC,sq_error,step_q,festive-cake-35
3,3,0.0036297611286132264,0.1602474989407297,0.1,-0.0036297611286132264,-0.05695490539073944,DSAC,sq_error,step_q,festive-cake-35
4,4,0.0044770670964250775,0.16691088922159888,0.1,-0.0044770670964250775,-0.05308268964290619,DSAC,sq_error,step_q,festive-cake-35
5,5,0.004915450430463644,0.17011027335892825,0.1,-0.004915450430463644,-0.05240727961063385,DSAC,sq_error,step_q,festive-cake-35
6,6,0.005056642382846009,0.17111007230235398,0.1,-0.005056642382846009,-0.052720025181770325,DSAC,sq_error,step_q,festive-cake-35
7,7,0.005002690885768652,0.17072970299505472,0.1,-0.005002690885768652,-0.05359168350696564,DSAC,sq_error,step_q,festive-cake-35
8,8,0.00483930182826817,0.16956509058621408,0.1,-0.00483930182826817,-0.054846346378326416,DSAC,sq_error,step_q,festive-cake-35
9,9,0.004658432793133959,0.16825271271630132,0.1,-0.004658432793133959,-0.05666220188140869,DSAC,sq_error,step_q,festive-cake-35
10,10,0.0044818104653691565,0.16694632525664987,0.1,-0.0044818104653691565,-0.0584772527217865,DSAC,sq_error,step_q,festive-cake-35
11,11,0.004326004534871534,0.16577236908361698,0.1,-0.004326004534871534,-0.060297444462776184,DSAC,sq_error,step_q,festive-cake-35
12,12,0.0041993393609249105,0.16480230984251187,0.1,-0.0041993393609249105,-0.0620846152305603,DSAC,sq_error,step_q,festive-cake-35
13,13,0.004075773803054631,0.16384178727960733,0.1,-0.004075773803054631,-0.06348229944705963,DSAC,sq_error,step_q,festive-cake-35
14,14,0.00395799098272903,0.16291256617504193,0.1,-0.00395799098272903,-0.06477685272693634,DSAC,sq_error,step_q,festive-cake-35
15,15,0.003847312881611804,0.16202671103332664,0.1,-0.003847312881611804,-0.06596924364566803,DSAC,sq_error,step_q,festive-cake-35
16,16,0.003744254677204138,0.1611903152239318,0.1,-0.003744254677204138,-0.06706339120864868,DSAC,sq_error,step_q,festive-cake-35
17,17,0.003648880856830351,0.1604059670631168,0.1,-0.003648880856830351,-0.06806498765945435,DSAC,sq_error,step_q,festive-cake-35
18,18,0.0035609844578849883,0.1596739847662697,0.1,-0.0035609844578849883,-0.06898017227649689,DSAC,sq_error,step_q,festive-cake-35
19,19,0.0034802320700133425,0.1589934917597979,0.1,-0.0034802320700133425,-0.06981554627418518,DSAC,sq_error,step_q,festive-cake-35
20,20,0.003406199290533621,0.15836265321704987,0.1,-0.003406199290533621,-0.07057718932628632,DSAC,sq_error,step_q,festive-cake-35
21,21,0.0033384419078039272,0.15777925153378095,0.1,-0.0033384419078039272,-0.07127122581005096,DSAC,sq_error,step_q,festive-cake-35
22,22,0.0032765126360237424,0.15724083014792625,0.1,-0.0032765126360237424,-0.07190334796905518,DSAC,sq_error,step_q,festive-cake-35
23,23,0.003219969188347458,0.15674477234378034,0.1,-0.003219969188347458,-0.07247878611087799,DSAC,sq_error,step_q,festive-cake-35
24,24,0.0031683789504450095,0.15628835537164867,0.1,-0.0031683789504450095,-0.07300232350826263,DSAC,sq_error,step_q,festive-cake-35
25,25,0.0031213518790371144,0.15586906012308704,0.1,-0.0031213518790371144,-0.07347871363162994,DSAC,sq_error,step_q,festive-cake-35
26,26,0.0030820485085258417,0.1555162004150666,0.1,-0.0030820485085258417,-0.07395845651626587,DSAC,sq_error,step_q,festive-cake-35
27,27,0.0030488055923790602,0.15521599036854325,0.1,-0.0030488055923790602,-0.07438962161540985,DSAC,sq_error,step_q,festive-cake-35
28,28,0.0030200073705959674,0.15495459371695844,0.1,-0.0030200073705959674,-0.07477356493473053,DSAC,sq_error,step_q,festive-cake-35
29,29,0.002994607003908603,0.1547230025118195,0.1,-0.002994607003908603,-0.07511812448501587,DSAC,sq_error,step_q,festive-cake-35
30,30,0.0029719402936787356,0.15451550507588402,0.1,-0.0029719402936787356,-0.07542942464351654,DSAC,sq_error,step_q,festive-cake-35
31,31,0.002951538050742297,0.15432805951570788,0.1,-0.002951538050742297,-0.07571153342723846,DSAC,sq_error,step_q,festive-cake-35
32,32,0.002933069730458597,0.15415782243091572,0.1,-0.002933069730458597,-0.07596787810325623,DSAC,sq_error,step_q,festive-cake-35
33,33,0.002916299357732647,0.15400277175972218,0.1,-0.002916299357732647,-0.07620133459568024,DSAC,sq_error,step_q,festive-cake-35
34,34,0.0029010293233660083,0.15386120425098207,0.1,-0.0029010293233660083,-0.07641400396823883,DSAC,sq_error,step_q,festive-cake-35
35,35,0.002887108414309878,0.15373181938395422,0.1,-0.002887108414309878,-0.07660798728466034,DSAC,sq_error,step_q,festive-cake-35
36,36,0.0028744051924832776,0.15361347957821128,0.1,-0.0028744051924832776,-0.07678495347499847,DSAC,sq_error,step_q,festive-cake-35
37,37,0.0028628050845275607,0.1535051874543727,0.1,-0.0028628050845275607,-0.07694642245769501,DSAC,sq_error,step_q,festive-cake-35
38,38,0.0028522112545698594,0.1534060975411035,0.1,-0.0028522112545698594,-0.07709382474422455,DSAC,sq_error,step_q,festive-cake-35
39,39,0.002842534572599482,0.15331542527823896,0.1,-0.002842534572599482,-0.0772283673286438,DSAC,sq_error,step_q,festive-cake-35
40,40,0.002833691954486973,0.15323243329481542,0.1,-0.002833691954486973,-0.07735113799571991,DSAC,sq_error,step_q,festive-cake-35
41,41,0.002825612966534559,0.15315649505502182,0.1,-0.002825612966534559,-0.07746322453022003,DSAC,sq_error,step_q,festive-cake-35
42,42,0.0028182338753421636,0.15308704055927552,0.1,-0.0028182338753421636,-0.07756556570529938,DSAC,sq_error,step_q,festive-cake-35
43,43,0.002811493078791518,0.15302351439495046,0.1,-0.002811493078791518,-0.07765896618366241,DSAC,sq_error,step_q,festive-cake-35
44,44,0.002805338642855342,0.15296544763197364,0.1,-0.002805338642855342,-0.077744260430336,DSAC,sq_error,step_q,festive-cake-35
45,45,0.002799716878353793,0.1529123509055664,0.1,-0.002799716878353793,-0.07782207429409027,DSAC,sq_error,step_q,festive-cake-35
46,46,0.0027945816926790708,0.15286380323698884,0.1,-0.0027945816926790708,-0.07789309322834015,DSAC,sq_error,step_q,festive-cake-35
47,47,0.002789893485067866,0.1528194423017497,0.1,-0.002789893485067866,-0.07795794308185577,DSAC,sq_error,step_q,festive-cake-35
48,48,0.0027856059300533313,0.15277883979449844,0.1,-0.0027856059300533313,-0.07801702618598938,DSAC,sq_error,step_q,festive-cake-35
49,49,0.002781698687282657,0.15274181156618208,0.1,-0.002781698687282657,-0.07807113230228424,DSAC,sq_error,step_q,festive-cake-35
50,50,0.0027781282465037644,0.15270795240287527,0.1,-0.0027781282465037644,-0.07812038064002991,DSAC,sq_error,step_q,festive-cake-35
