,_step,episode_step,tracking_error,algorithm,reward_type,run
63,643,63,0.00038579433795126226,DSAC,sq_error_da,stellar-plant-197
64,647,64,0.0002202130110729211,DSAC,sq_error_da,stellar-plant-197
65,651,65,0.00011276116362224592,DSAC,sq_error_da,stellar-plant-197
66,655,66,5.105026222318973e-05,DSAC,sq_error_da,stellar-plant-197
67,659,67,2.103858935343224e-05,DSAC,sq_error_da,stellar-plant-197
68,663,68,1.3688344290925076e-05,DSAC,sq_error_da,stellar-plant-197
69,667,69,2.3276724730883774e-05,DSAC,sq_error_da,stellar-plant-197
70,671,70,9.040547983671451e-05,DSAC,sq_error_da,stellar-plant-197
71,675,71,0.0002938976171474607,DSAC,sq_error_da,stellar-plant-197
72,679,72,0.0007353203123086682,DSAC,sq_error_da,stellar-plant-197
73,683,73,0.001521474650473661,DSAC,sq_error_da,stellar-plant-197
74,687,74,0.002791442263387477,DSAC,sq_error_da,stellar-plant-197
75,691,75,0.004770666371819198,DSAC,sq_error_da,stellar-plant-197
76,695,76,0.007217660826810582,DSAC,sq_error_da,stellar-plant-197
77,699,77,0.010344457575380038,DSAC,sq_error_da,stellar-plant-197
78,703,78,0.01370618795322542,DSAC,sq_error_da,stellar-plant-197
79,707,79,0.016630475789149335,DSAC,sq_error_da,stellar-plant-197
80,711,80,0.018729052740495376,DSAC,sq_error_da,stellar-plant-197
81,715,81,0.020069027867743453,DSAC,sq_error_da,stellar-plant-197
82,719,82,0.02114711582938115,DSAC,sq_error_da,stellar-plant-197
83,723,83,0.022106186083931046,DSAC,sq_error_da,stellar-plant-197
84,727,84,0.022903444153963438,DSAC,sq_error_da,stellar-plant-197
85,731,85,0.02373268652295061,DSAC,sq_error_da,stellar-plant-197
86,735,86,0.024608667694262676,DSAC,sq_error_da,stellar-plant-197
87,739,87,0.025560720610133064,DSAC,sq_error_da,stellar-plant-197
88,743,88,0.026671768224045992,DSAC,sq_error_da,stellar-plant-197
89,747,89,0.02798362769475744,DSAC,sq_error_da,stellar-plant-197
90,751,90,0.029514525226652596,DSAC,sq_error_da,stellar-plant-197
91,755,91,0.03126885064679688,DSAC,sq_error_da,stellar-plant-197
92,759,92,0.03324102044135928,DSAC,sq_error_da,stellar-plant-197
93,763,93,0.03541695026812733,DSAC,sq_error_da,stellar-plant-197
94,767,94,0.03777457340307281,DSAC,sq_error_da,stellar-plant-197
95,771,95,0.039971078966091124,DSAC,sq_error_da,stellar-plant-197
96,775,96,0.042012404933070104,DSAC,sq_error_da,stellar-plant-197
97,779,97,0.043038598809036654,DSAC,sq_error_da,stellar-plant-197
98,783,98,0.042461639870163964,DSAC,sq_error_da,stellar-plant-197
99,787,99,0.04071109305519861,DSAC,sq_error_da,stellar-plant-197
0,399,0,0.007764290541665604,DSAC,sq_error,amber-vortex-196
1,403,1,0.015975633231274527,DSAC,sq_error,amber-vortex-196
2,407,2,0.019564143129967713,DSAC,sq_error,amber-vortex-196
3,411,3,0.01929440594499054,DSAC,sq_error,amber-vortex-196
4,415,4,0.01706568462653901,DSAC,sq_error,amber-vortex-196
5,419,5,0.013928831118111867,DSAC,sq_error,amber-vortex-196
6,423,6,0.011107991602276188,DSAC,sq_error,amber-vortex-196
7,427,7,0.009103565195610137,DSAC,sq_error,amber-vortex-196
8,431,8,0.007810303939653464,DSAC,sq_error,amber-vortex-196
9,435,9,0.006642417769304648,DSAC,sq_error,amber-vortex-196
10,439,10,0.005706924987564637,DSAC,sq_error,amber-vortex-196
11,443,11,0.004959758879298928,DSAC,sq_error,amber-vortex-196
12,447,12,0.004332321215724427,DSAC,sq_error,amber-vortex-196
13,451,13,0.0037833107898410465,DSAC,sq_error,amber-vortex-196
14,455,14,0.003288669837463308,DSAC,sq_error,amber-vortex-196
15,459,15,0.0028353692322762958,DSAC,sq_error,amber-vortex-196
16,463,16,0.0024174352128777422,DSAC,sq_error,amber-vortex-196
17,467,17,0.0020474541833489404,DSAC,sq_error,amber-vortex-196
18,471,18,0.0018928070648925128,DSAC,sq_error,amber-vortex-196
19,475,19,0.00200921310077657,DSAC,sq_error,amber-vortex-196
20,479,20,0.0027471609382725727,DSAC,sq_error,amber-vortex-196
21,483,21,0.003929423601549449,DSAC,sq_error,amber-vortex-196
22,487,22,0.005543614907170632,DSAC,sq_error,amber-vortex-196
23,491,23,0.00759584084337766,DSAC,sq_error,amber-vortex-196
24,495,24,0.010126032623049843,DSAC,sq_error,amber-vortex-196
25,499,25,0.013286223174103596,DSAC,sq_error,amber-vortex-196
26,503,26,0.017062023861471445,DSAC,sq_error,amber-vortex-196
27,507,27,0.02111485403646198,DSAC,sq_error,amber-vortex-196
28,511,28,0.02503992616818025,DSAC,sq_error,amber-vortex-196
29,515,29,0.02696300213852913,DSAC,sq_error,amber-vortex-196
30,519,30,0.02707732619064607,DSAC,sq_error,amber-vortex-196
31,523,31,0.026291618497158786,DSAC,sq_error,amber-vortex-196
32,527,32,0.025153533934600562,DSAC,sq_error,amber-vortex-196
33,531,33,0.02405520420289932,DSAC,sq_error,amber-vortex-196
34,535,34,0.023061524249336652,DSAC,sq_error,amber-vortex-196
35,539,35,0.022202728231483743,DSAC,sq_error,amber-vortex-196
36,543,36,0.021506581926855627,DSAC,sq_error,amber-vortex-196
37,547,37,0.020999211056240603,DSAC,sq_error,amber-vortex-196
38,551,38,0.020686365459472705,DSAC,sq_error,amber-vortex-196
39,555,39,0.020564069257561667,DSAC,sq_error,amber-vortex-196
40,559,40,0.020623493621793054,DSAC,sq_error,amber-vortex-196
41,563,41,0.020853252355183805,DSAC,sq_error,amber-vortex-196
42,567,42,0.021172751665363563,DSAC,sq_error,amber-vortex-196
43,571,43,0.02151238413531327,DSAC,sq_error,amber-vortex-196
44,575,44,0.021688073983392862,DSAC,sq_error,amber-vortex-196
45,579,45,0.02181258318436254,DSAC,sq_error,amber-vortex-196
46,583,46,0.022087110138562134,DSAC,sq_error,amber-vortex-196
47,587,47,0.022462840476273616,DSAC,sq_error,amber-vortex-196
48,591,48,0.022924870371353635,DSAC,sq_error,amber-vortex-196
49,595,49,0.023385020272068315,DSAC,sq_error,amber-vortex-196
50,599,50,0.023254335049690926,DSAC,sq_error,amber-vortex-196
51,603,51,0.02148446772907771,DSAC,sq_error,amber-vortex-196
52,607,52,0.018798107376630888,DSAC,sq_error,amber-vortex-196
53,611,53,0.015809438240485373,DSAC,sq_error,amber-vortex-196
54,615,54,0.0131129248567345,DSAC,sq_error,amber-vortex-196
55,619,55,0.010874901519581601,DSAC,sq_error,amber-vortex-196
56,623,56,0.008832103350682997,DSAC,sq_error,amber-vortex-196
57,627,57,0.006970763593508005,DSAC,sq_error,amber-vortex-196
58,631,58,0.005457883599958797,DSAC,sq_error,amber-vortex-196
59,635,59,0.004296771992155495,DSAC,sq_error,amber-vortex-196
60,639,60,0.0034798315774609858,DSAC,sq_error,amber-vortex-196
61,643,61,0.002860055967978058,DSAC,sq_error,amber-vortex-196
62,647,62,0.002386320409909043,DSAC,sq_error,amber-vortex-196
63,651,63,0.0020230023815112894,DSAC,sq_error,amber-vortex-196
64,655,64,0.0017187448291276232,DSAC,sq_error,amber-vortex-196
65,659,65,0.0014500282388289706,DSAC,sq_error,amber-vortex-196
66,663,66,0.0012169241718378641,DSAC,sq_error,amber-vortex-196
67,667,67,0.0010635177071301133,DSAC,sq_error,amber-vortex-196
68,671,68,0.0010489388919092965,DSAC,sq_error,amber-vortex-196
69,675,69,0.0011763632289305819,DSAC,sq_error,amber-vortex-196
70,679,70,0.0016929225228273375,DSAC,sq_error,amber-vortex-196
71,683,71,0.0028584222741091783,DSAC,sq_error,amber-vortex-196
72,687,72,0.004233147304920483,DSAC,sq_error,amber-vortex-196
73,691,73,0.005921465234729963,DSAC,sq_error,amber-vortex-196
74,695,74,0.00808925281666988,DSAC,sq_error,amber-vortex-196
75,699,75,0.01083060101447091,DSAC,sq_error,amber-vortex-196
76,703,76,0.014308429781457568,DSAC,sq_error,amber-vortex-196
77,707,77,0.01840115771716242,DSAC,sq_error,amber-vortex-196
78,711,78,0.022222820741387466,DSAC,sq_error,amber-vortex-196
79,715,79,0.02430198761304211,DSAC,sq_error,amber-vortex-196
80,719,80,0.02480598512648504,DSAC,sq_error,amber-vortex-196
81,723,81,0.024468595629761745,DSAC,sq_error,amber-vortex-196
82,727,82,0.023750134964678492,DSAC,sq_error,amber-vortex-196
83,731,83,0.02293147798637188,DSAC,sq_error,amber-vortex-196
84,735,84,0.02215039806100972,DSAC,sq_error,amber-vortex-196
85,739,85,0.021432950461834476,DSAC,sq_error,amber-vortex-196
86,743,86,0.020844612571740535,DSAC,sq_error,amber-vortex-196
87,747,87,0.020422895958077995,DSAC,sq_error,amber-vortex-196
88,751,88,0.020180202053680093,DSAC,sq_error,amber-vortex-196
89,755,89,0.02011656695493489,DSAC,sq_error,amber-vortex-196
90,759,90,0.020225878892425952,DSAC,sq_error,amber-vortex-196
91,763,91,0.020489675193470554,DSAC,sq_error,amber-vortex-196
92,767,92,0.020837995031314224,DSAC,sq_error,amber-vortex-196
93,771,93,0.02118606504565248,DSAC,sq_error,amber-vortex-196
94,775,94,0.021381374519938337,DSAC,sq_error,amber-vortex-196
95,779,95,0.021551325797101943,DSAC,sq_error,amber-vortex-196
96,783,96,0.021867232084533502,DSAC,sq_error,amber-vortex-196
97,787,97,0.02226813894515826,DSAC,sq_error,amber-vortex-196
98,791,98,0.022754502150622396,DSAC,sq_error,amber-vortex-196
99,795,99,0.023234906443380443,DSAC,sq_error,amber-vortex-196
0,387,0,0.005302402040932191,DSAC,sq_error_da_a,kind-bee-195
1,391,1,0.013025774753835631,DSAC,sq_error_da_a,kind-bee-195
2,395,2,0.01760914442284231,DSAC,sq_error_da_a,kind-bee-195
3,399,3,0.01935831823472959,DSAC,sq_error_da_a,kind-bee-195
4,403,4,0.019364171614321708,DSAC,sq_error_da_a,kind-bee-195
5,407,5,0.01846950582131063,DSAC,sq_error_da_a,kind-bee-195
6,411,6,0.0172147273560708,DSAC,sq_error_da_a,kind-bee-195
7,415,7,0.016095100916136907,DSAC,sq_error_da_a,kind-bee-195
8,419,8,0.015092749488861397,DSAC,sq_error_da_a,kind-bee-195
9,423,9,0.014171217701582766,DSAC,sq_error_da_a,kind-bee-195
10,427,10,0.013308459109059558,DSAC,sq_error_da_a,kind-bee-195
11,431,11,0.012570564399161918,DSAC,sq_error_da_a,kind-bee-195
12,435,12,0.011890087184295602,DSAC,sq_error_da_a,kind-bee-195
13,439,13,0.011212734400801137,DSAC,sq_error_da_a,kind-bee-195
14,443,14,0.01051220447864163,DSAC,sq_error_da_a,kind-bee-195
15,447,15,0.009788478861406831,DSAC,sq_error_da_a,kind-bee-195
16,451,16,0.0091422774997917,DSAC,sq_error_da_a,kind-bee-195
17,455,17,0.008624812795117705,DSAC,sq_error_da_a,kind-bee-195
18,459,18,0.008335716407397227,DSAC,sq_error_da_a,kind-bee-195
19,463,19,0.00819472040723506,DSAC,sq_error_da_a,kind-bee-195
20,467,20,0.008155682788278633,DSAC,sq_error_da_a,kind-bee-195
21,471,21,0.008211107966855185,DSAC,sq_error_da_a,kind-bee-195
22,475,22,0.008353110484525169,DSAC,sq_error_da_a,kind-bee-195
23,479,23,0.008556655367749797,DSAC,sq_error_da_a,kind-bee-195
24,483,24,0.008828964574108037,DSAC,sq_error_da_a,kind-bee-195
25,487,25,0.009001938577993057,DSAC,sq_error_da_a,kind-bee-195
26,491,26,0.008968282784998328,DSAC,sq_error_da_a,kind-bee-195
27,495,27,0.008837976798176762,DSAC,sq_error_da_a,kind-bee-195
28,499,28,0.008640827794789209,DSAC,sq_error_da_a,kind-bee-195
29,503,29,0.008279439964072367,DSAC,sq_error_da_a,kind-bee-195
30,507,30,0.007805420013250662,DSAC,sq_error_da_a,kind-bee-195
31,511,31,0.00731958707795698,DSAC,sq_error_da_a,kind-bee-195
32,515,32,0.006871586768246062,DSAC,sq_error_da_a,kind-bee-195
33,519,33,0.006527055928015948,DSAC,sq_error_da_a,kind-bee-195
34,523,34,0.006287561401646266,DSAC,sq_error_da_a,kind-bee-195
35,527,35,0.006133016998089263,DSAC,sq_error_da_a,kind-bee-195
36,531,36,0.0060541202795092825,DSAC,sq_error_da_a,kind-bee-195
37,535,37,0.006056136666975559,DSAC,sq_error_da_a,kind-bee-195
38,539,38,0.006141663441716639,DSAC,sq_error_da_a,kind-bee-195
39,543,39,0.006311728059496384,DSAC,sq_error_da_a,kind-bee-195
40,547,40,0.0065706998408372646,DSAC,sq_error_da_a,kind-bee-195
41,551,41,0.0069117883106214325,DSAC,sq_error_da_a,kind-bee-195
42,555,42,0.0073282656890223,DSAC,sq_error_da_a,kind-bee-195
43,559,43,0.007816934530378494,DSAC,sq_error_da_a,kind-bee-195
44,563,44,0.008392260068751656,DSAC,sq_error_da_a,kind-bee-195
45,567,45,0.009049532704265997,DSAC,sq_error_da_a,kind-bee-195
46,571,46,0.009764766900770891,DSAC,sq_error_da_a,kind-bee-195
47,575,47,0.010355916802189554,DSAC,sq_error_da_a,kind-bee-195
48,579,48,0.010726138809170147,DSAC,sq_error_da_a,kind-bee-195
49,583,49,0.010954770269318372,DSAC,sq_error_da_a,kind-bee-195
50,587,50,0.011084297067858342,DSAC,sq_error_da_a,kind-bee-195
51,591,51,0.011153113155167678,DSAC,sq_error_da_a,kind-bee-195
52,595,52,0.011161893996969159,DSAC,sq_error_da_a,kind-bee-195
53,599,53,0.011118289982285218,DSAC,sq_error_da_a,kind-bee-195
54,603,54,0.011023043839691679,DSAC,sq_error_da_a,kind-bee-195
55,607,55,0.010869067745950067,DSAC,sq_error_da_a,kind-bee-195
56,611,56,0.010687502166368996,DSAC,sq_error_da_a,kind-bee-195
57,615,57,0.010532633387501501,DSAC,sq_error_da_a,kind-bee-195
58,619,58,0.010399616687212612,DSAC,sq_error_da_a,kind-bee-195
59,623,59,0.0101942524344133,DSAC,sq_error_da_a,kind-bee-195
60,627,60,0.009940380593935656,DSAC,sq_error_da_a,kind-bee-195
61,631,61,0.00961109738494737,DSAC,sq_error_da_a,kind-bee-195
62,635,62,0.00918133173010176,DSAC,sq_error_da_a,kind-bee-195
63,639,63,0.008647686799977322,DSAC,sq_error_da_a,kind-bee-195
64,643,64,0.008101661702342632,DSAC,sq_error_da_a,kind-bee-195
65,647,65,0.007547602927137457,DSAC,sq_error_da_a,kind-bee-195
66,651,66,0.007081879301789647,DSAC,sq_error_da_a,kind-bee-195
67,655,67,0.006735254939816405,DSAC,sq_error_da_a,kind-bee-195
68,659,68,0.00658980524879208,DSAC,sq_error_da_a,kind-bee-195
69,663,69,0.006585698077650394,DSAC,sq_error_da_a,kind-bee-195
70,667,70,0.006681084552519381,DSAC,sq_error_da_a,kind-bee-195
71,671,71,0.006872302636898983,DSAC,sq_error_da_a,kind-bee-195
72,675,72,0.007126402895188484,DSAC,sq_error_da_a,kind-bee-195
73,679,73,0.007446918921675955,DSAC,sq_error_da_a,kind-bee-195
74,683,74,0.007811187551630323,DSAC,sq_error_da_a,kind-bee-195
75,687,75,0.008015091916806305,DSAC,sq_error_da_a,kind-bee-195
76,691,76,0.008054474993330665,DSAC,sq_error_da_a,kind-bee-195
77,695,77,0.008009833375770048,DSAC,sq_error_da_a,kind-bee-195
78,699,78,0.007916129949913026,DSAC,sq_error_da_a,kind-bee-195
79,703,79,0.007645399880650552,DSAC,sq_error_da_a,kind-bee-195
80,707,80,0.00725447670648383,DSAC,sq_error_da_a,kind-bee-195
81,711,81,0.006841728045090322,DSAC,sq_error_da_a,kind-bee-195
82,715,82,0.006482882256253824,DSAC,sq_error_da_a,kind-bee-195
83,719,83,0.006212495132095636,DSAC,sq_error_da_a,kind-bee-195
84,723,84,0.006022622786822897,DSAC,sq_error_da_a,kind-bee-195
85,727,85,0.005899622261650115,DSAC,sq_error_da_a,kind-bee-195
86,731,86,0.005846704661372978,DSAC,sq_error_da_a,kind-bee-195
87,735,87,0.005870491649693018,DSAC,sq_error_da_a,kind-bee-195
88,739,88,0.0059745235160965915,DSAC,sq_error_da_a,kind-bee-195
89,743,89,0.006162611975760671,DSAC,sq_error_da_a,kind-bee-195
90,747,90,0.006436818380468388,DSAC,sq_error_da_a,kind-bee-195
91,751,91,0.00679068279147499,DSAC,sq_error_da_a,kind-bee-195
92,755,92,0.007218249986788803,DSAC,sq_error_da_a,kind-bee-195
93,759,93,0.0077148513200100115,DSAC,sq_error_da_a,kind-bee-195
94,763,94,0.008308232131344576,DSAC,sq_error_da_a,kind-bee-195
95,767,95,0.008982892637563852,DSAC,sq_error_da_a,kind-bee-195
96,771,96,0.009709670352710384,DSAC,sq_error_da_a,kind-bee-195
97,775,97,0.010308617332947304,DSAC,sq_error_da_a,kind-bee-195
98,779,98,0.010681219994141735,DSAC,sq_error_da_a,kind-bee-195
99,783,99,0.010913582353766214,DSAC,sq_error_da_a,kind-bee-195
0,433,0,0.0006193718146733404,DSAC,sq_error_da,still-durian-194
1,437,1,0.0009974220792123387,DSAC,sq_error_da,still-durian-194
2,441,2,0.0009749422257526357,DSAC,sq_error_da,still-durian-194
3,445,3,0.0007748355069891556,DSAC,sq_error_da,still-durian-194
4,449,4,0.0005446324023404596,DSAC,sq_error_da,still-durian-194
5,453,5,0.00035849348352284333,DSAC,sq_error_da,still-durian-194
6,457,6,0.00022382966891073574,DSAC,sq_error_da,still-durian-194
7,461,7,0.0001389140702261456,DSAC,sq_error_da,still-durian-194
8,465,8,8.636443098368318e-05,DSAC,sq_error_da,still-durian-194
9,469,9,5.512299573821513e-05,DSAC,sq_error_da,still-durian-194
10,473,10,3.809018219123226e-05,DSAC,sq_error_da,still-durian-194
11,477,11,3.112452573981052e-05,DSAC,sq_error_da,still-durian-194
12,481,12,2.983895815033506e-05,DSAC,sq_error_da,still-durian-194
13,485,13,2.4009465874550864e-05,DSAC,sq_error_da,still-durian-194
14,489,14,1.9944242992101335e-05,DSAC,sq_error_da,still-durian-194
15,493,15,1.7690737656619356e-05,DSAC,sq_error_da,still-durian-194
16,497,16,1.8122331798858293e-05,DSAC,sq_error_da,still-durian-194
17,501,17,2.1789448312205146e-05,DSAC,sq_error_da,still-durian-194
18,505,18,3.0489312939915303e-05,DSAC,sq_error_da,still-durian-194
19,509,19,4.644523681536609e-05,DSAC,sq_error_da,still-durian-194
20,513,20,7.641316779499936e-05,DSAC,sq_error_da,still-durian-194
21,517,21,0.000124636912383198,DSAC,sq_error_da,still-durian-194
22,521,22,0.00019502279964566182,DSAC,sq_error_da,still-durian-194
23,525,23,0.0002863540194208173,DSAC,sq_error_da,still-durian-194
24,529,24,0.0004277382800420748,DSAC,sq_error_da,still-durian-194
25,533,25,0.0007214606549401496,DSAC,sq_error_da,still-durian-194
26,537,26,0.0012340385217423852,DSAC,sq_error_da,still-durian-194
27,541,27,0.002011138905792022,DSAC,sq_error_da,still-durian-194
28,545,28,0.0030435120830234353,DSAC,sq_error_da,still-durian-194
29,549,29,0.004149313957613841,DSAC,sq_error_da,still-durian-194
30,553,30,0.004816625371828802,DSAC,sq_error_da,still-durian-194
31,557,31,0.0051434731841292,DSAC,sq_error_da,still-durian-194
32,561,32,0.005287610039020407,DSAC,sq_error_da,still-durian-194
33,565,33,0.004827934310344451,DSAC,sq_error_da,still-durian-194
34,569,34,0.004183558520191582,DSAC,sq_error_da,still-durian-194
35,573,35,0.003374078525213056,DSAC,sq_error_da,still-durian-194
36,577,36,0.0026771200089202433,DSAC,sq_error_da,still-durian-194
37,581,37,0.0021677596927720767,DSAC,sq_error_da,still-durian-194
38,585,38,0.0018530187935664876,DSAC,sq_error_da,still-durian-194
39,589,39,0.0017093948626407244,DSAC,sq_error_da,still-durian-194
40,593,40,0.0016901899309852775,DSAC,sq_error_da,still-durian-194
41,597,41,0.0018107411151247553,DSAC,sq_error_da,still-durian-194
42,601,42,0.002031660722533546,DSAC,sq_error_da,still-durian-194
43,605,43,0.002285388286578829,DSAC,sq_error_da,still-durian-194
44,609,44,0.002446961370245408,DSAC,sq_error_da,still-durian-194
45,613,45,0.002490718202992332,DSAC,sq_error_da,still-durian-194
46,617,46,0.00192991904425312,DSAC,sq_error_da,still-durian-194
47,621,47,0.001130393365555826,DSAC,sq_error_da,still-durian-194
48,625,48,0.0004600699191913408,DSAC,sq_error_da,still-durian-194
49,629,49,6.542110550380926e-05,DSAC,sq_error_da,still-durian-194
50,633,50,2.4252378762857464e-05,DSAC,sq_error_da,still-durian-194
51,637,51,0.0001875236607973721,DSAC,sq_error_da,still-durian-194
52,641,52,0.0003512845150835705,DSAC,sq_error_da,still-durian-194
53,645,53,0.00045046098518250103,DSAC,sq_error_da,still-durian-194
54,649,54,0.0004899538569475818,DSAC,sq_error_da,still-durian-194
55,653,55,0.0004865738376526204,DSAC,sq_error_da,still-durian-194
56,657,56,0.00045557174903976315,DSAC,sq_error_da,still-durian-194
57,661,57,0.000406658157348937,DSAC,sq_error_da,still-durian-194
58,665,58,0.0003441610298324149,DSAC,sq_error_da,still-durian-194
59,669,59,0.0002635674461574543,DSAC,sq_error_da,still-durian-194
60,673,60,0.0001574971337375433,DSAC,sq_error_da,still-durian-194
61,677,61,7.896067361615811e-05,DSAC,sq_error_da,still-durian-194
62,681,62,3.652634443287348e-05,DSAC,sq_error_da,still-durian-194
63,685,63,1.9980029927023264e-05,DSAC,sq_error_da,still-durian-194
64,689,64,1.929988354606377e-05,DSAC,sq_error_da,still-durian-194
65,693,65,1.711319575455366e-05,DSAC,sq_error_da,still-durian-194
66,697,66,1.1087916059694325e-05,DSAC,sq_error_da,still-durian-194
67,701,67,4.236317761432554e-06,DSAC,sq_error_da,still-durian-194
68,705,68,1.0954641277345121e-07,DSAC,sq_error_da,still-durian-194
69,709,69,2.9778907199819333e-06,DSAC,sq_error_da,still-durian-194
70,713,70,1.8389711568857408e-05,DSAC,sq_error_da,still-durian-194
71,717,71,5.3674681435062364e-05,DSAC,sq_error_da,still-durian-194
72,721,72,0.00011437482667502834,DSAC,sq_error_da,still-durian-194
73,725,73,0.0002040414580479235,DSAC,sq_error_da,still-durian-194
74,729,74,0.0003415060000905651,DSAC,sq_error_da,still-durian-194
75,733,75,0.0006317319047929078,DSAC,sq_error_da,still-durian-194
76,737,76,0.0011387500928010255,DSAC,sq_error_da,still-durian-194
77,741,77,0.0019111855962816813,DSAC,sq_error_da,still-durian-194
78,745,78,0.002942074027851671,DSAC,sq_error_da,still-durian-194
79,749,79,0.004063608974861084,DSAC,sq_error_da,still-durian-194
80,753,80,0.004753638831309759,DSAC,sq_error_da,still-durian-194
81,757,81,0.00509718725549477,DSAC,sq_error_da,still-durian-194
82,761,82,0.0052506766817557084,DSAC,sq_error_da,still-durian-194
83,765,83,0.004791489157600438,DSAC,sq_error_da,still-durian-194
84,769,84,0.004148418143799,DSAC,sq_error_da,still-durian-194
85,773,85,0.0033429725674225317,DSAC,sq_error_da,still-durian-194
86,777,86,0.0026500046286968533,DSAC,sq_error_da,still-durian-194
87,781,87,0.002145103200227275,DSAC,sq_error_da,still-durian-194
88,785,88,0.001833917410646045,DSAC,sq_error_da,still-durian-194
89,789,89,0.001691449212589718,DSAC,sq_error_da,still-durian-194
90,793,90,0.0016738370166577332,DSAC,sq_error_da,still-durian-194
91,797,91,0.0017957733027190968,DSAC,sq_error_da,still-durian-194
92,801,92,0.002018223870815162,DSAC,sq_error_da,still-durian-194
93,805,93,0.002274027150239189,DSAC,sq_error_da,still-durian-194
94,809,94,0.0024373779280331756,DSAC,sq_error_da,still-durian-194
95,813,95,0.002482618790497858,DSAC,sq_error_da,still-durian-194
96,817,96,0.0019236852142137236,DSAC,sq_error_da,still-durian-194
97,821,97,0.0011262748166146644,DSAC,sq_error_da,still-durian-194
98,825,98,0.00045780621009594395,DSAC,sq_error_da,still-durian-194
99,829,99,6.471420555355888e-05,DSAC,sq_error_da,still-durian-194
0,403,0,0.0007217020584263506,DSAC,sq_error,astral-sponge-193
1,407,1,0.0011273654074803786,DSAC,sq_error,astral-sponge-193
2,411,2,0.0011241617514217651,DSAC,sq_error,astral-sponge-193
3,415,3,0.0008824374417914716,DSAC,sq_error,astral-sponge-193
4,419,4,0.0005750162369768064,DSAC,sq_error,astral-sponge-193
5,423,5,0.00031193095498464635,DSAC,sq_error,astral-sponge-193
6,427,6,0.0001379508308016501,DSAC,sq_error,astral-sponge-193
7,431,7,4.2532774934958995e-05,DSAC,sq_error,astral-sponge-193
8,435,8,6.580341608662154e-06,DSAC,sq_error,astral-sponge-193
9,439,9,1.5215349951753923e-08,DSAC,sq_error,astral-sponge-193
10,443,10,2.4336461100501503e-06,DSAC,sq_error,astral-sponge-193
11,447,11,8.534936623194488e-06,DSAC,sq_error,astral-sponge-193
12,451,12,1.7446779381010205e-05,DSAC,sq_error,astral-sponge-193
13,455,13,3.154375370667103e-05,DSAC,sq_error,astral-sponge-193
14,459,14,5.195551133639792e-05,DSAC,sq_error,astral-sponge-193
15,463,15,8.104391897942114e-05,DSAC,sq_error,astral-sponge-193
16,467,16,0.00011555287369323326,DSAC,sq_error,astral-sponge-193
17,471,17,0.00014505267067703225,DSAC,sq_error,astral-sponge-193
18,475,18,0.0001618423606653584,DSAC,sq_error,astral-sponge-193
19,479,19,0.00015198418195774943,DSAC,sq_error,astral-sponge-193
20,483,20,0.00011738690523311625,DSAC,sq_error,astral-sponge-193
21,487,21,6.86036121139746e-05,DSAC,sq_error,astral-sponge-193
22,491,22,2.0427232200588468e-05,DSAC,sq_error,astral-sponge-193
23,495,23,2.196402895892788e-06,DSAC,sq_error,astral-sponge-193
24,499,24,0.00010756731261843869,DSAC,sq_error,astral-sponge-193
25,503,25,0.00047417487420649675,DSAC,sq_error,astral-sponge-193
26,507,26,0.001443577162971283,DSAC,sq_error,astral-sponge-193
27,511,27,0.0032817022114864903,DSAC,sq_error,astral-sponge-193
28,515,28,0.006268703196388641,DSAC,sq_error,astral-sponge-193
29,519,29,0.010444198055385998,DSAC,sq_error,astral-sponge-193
30,523,30,0.015539141829459587,DSAC,sq_error,astral-sponge-193
31,527,31,0.020607689448044846,DSAC,sq_error,astral-sponge-193
32,531,32,0.0248367589808999,DSAC,sq_error,astral-sponge-193
33,535,33,0.026360480013957476,DSAC,sq_error,astral-sponge-193
34,539,34,0.026116123995570617,DSAC,sq_error,astral-sponge-193
35,543,35,0.024937617011374688,DSAC,sq_error,astral-sponge-193
36,547,36,0.02351349312198008,DSAC,sq_error,astral-sponge-193
37,551,37,0.022242282284649955,DSAC,sq_error,astral-sponge-193
38,555,38,0.021294266537032387,DSAC,sq_error,astral-sponge-193
39,559,39,0.021044705461025794,DSAC,sq_error,astral-sponge-193
40,563,40,0.02077615455869256,DSAC,sq_error,astral-sponge-193
41,567,41,0.020546548236617737,DSAC,sq_error,astral-sponge-193
42,571,42,0.020401046643226218,DSAC,sq_error,astral-sponge-193
43,575,43,0.02011233054842546,DSAC,sq_error,astral-sponge-193
44,579,44,0.017939923280716783,DSAC,sq_error,astral-sponge-193
45,583,45,0.014606388690270209,DSAC,sq_error,astral-sponge-193
46,587,46,0.010908494417126834,DSAC,sq_error,astral-sponge-193
47,591,47,0.00741422458938449,DSAC,sq_error,astral-sponge-193
48,595,48,0.004837119849630825,DSAC,sq_error,astral-sponge-193
49,599,49,0.0029853908670636766,DSAC,sq_error,astral-sponge-193
50,603,50,0.0016452338154540984,DSAC,sq_error,astral-sponge-193
51,607,51,0.0007454107207601268,DSAC,sq_error,astral-sponge-193
52,611,52,0.0001889531221047703,DSAC,sq_error,astral-sponge-193
53,615,53,3.18698684892186e-06,DSAC,sq_error,astral-sponge-193
54,619,54,4.0714481049763266e-05,DSAC,sq_error,astral-sponge-193
55,623,55,0.00015060529855333323,DSAC,sq_error,astral-sponge-193
