,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement,_step,_wandb
62,expert-sweep-138,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.6,6.57049822807312,14.965543983462323,4.925109213654527,1685821461.9848151,10.040434769807796,0,{'runtime': 6}
63,clean-sweep-137,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.4,6.584053993225098,20.585377984797297,19.27054074564797,1685821445.810316,1.3148372391493268,0,{'runtime': 6}
64,whole-sweep-136,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.99,6.453084945678711,20.585377984797297,457.2155311924566,1685821430.766644,-436.6301532076593,0,{'runtime': 5}
65,eager-sweep-135,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.1,3.324404001235962,16.011297433609993,10000000000,1685821416.415463,-9999999983.988705,0,{'runtime': 2}
66,polar-sweep-134,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.1,3.5830330848693848,20.585377984797297,10000000000,1685821405.76176,-9999999979.41462,0,{'runtime': 3}
67,peachy-sweep-133,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.8,6.6316819190979,16.011297433609993,4.41407153319991,1685821393.66957,11.597225900410084,0,{'runtime': 6}
68,good-sweep-132,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.4,0.1,2.1716129779815674,14.965543983462323,10000000000,1685821379.075422,-9999999985.034456,0,{'runtime': 1}
69,eternal-sweep-131,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.7,6.547508001327515,20.585377984797297,4.934818322311374,1685821367.304319,15.650559662485923,0,{'runtime': 6}
70,resilient-sweep-130,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.8,6.442698001861572,16.011297433609993,3.9004132455845433,1685821350.99138,12.11088418802545,0,{'runtime': 5}
71,resilient-sweep-129,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.99,6.485907077789307,20.585377984797297,135.45197815780423,1685821336.005234,-114.86660017300692,0,{'runtime': 5}
72,soft-sweep-128,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.6,6.55958890914917,14.965543983462323,4.052331111792349,1685821319.933013,10.913212871669971,0,{'runtime': 5}
73,toasty-sweep-127,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.1,0.8,6.4383721351623535,14.965543983462323,6.150278217963337,1685821303.862848,8.815265765498985,0,{'runtime': 5}
74,lyric-sweep-126,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.7,0.8,6.6177451610565186,16.011297433609993,3.9253755823653584,1685821287.17087,12.085921851244636,0,{'runtime': 6}
75,polished-sweep-125,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.5,0.9,6.294594049453735,16.011297433609993,8.673421505123297,1685821265.946199,7.337875928486696,0,{'runtime': 5}
76,elated-sweep-124,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.5,6.62283182144165,20.585377984797297,5.481294833957063,1685821243.6382778,15.104083150840236,0,{'runtime': 6}
77,pleasant-sweep-123,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.5,6.5452539920806885,20.585377984797297,5.041654452696745,1685821222.568913,15.543723532100552,0,{'runtime': 5}
78,exalted-sweep-122,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.6,6.413406133651733,16.011297433609993,6.735796094368325,1685821207.393562,9.275501339241668,0,{'runtime': 5}
79,charmed-sweep-121,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.99,4.48167085647583,14.965543983462323,NaN,1685821195.26574,NaN,0,{'runtime': 3}
80,genial-sweep-120,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.1,0.1,3.496598720550537,20.585377984797297,10000000000,1685821183.4715688,-9999999979.41462,0,{'runtime': 2}
81,icy-sweep-119,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.6,6.6143739223480225,14.965543983462323,5.532542492679019,1685821170.794157,9.433001490783305,0,{'runtime': 6}
82,dandy-sweep-118,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.99,4.637819051742554,14.965543983462323,NaN,1685821152.653274,NaN,0,{'runtime': 4}
83,lyric-sweep-117,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.7,0.9,6.734305143356323,16.011297433609993,4.777114839154059,1685821138.89244,11.234182594455934,0,{'runtime': 6}
84,logical-sweep-116,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.4,6.514441013336182,16.011297433609993,6.509890151443225,1685821122.790742,9.501407282166769,0,{'runtime': 6}
85,lilac-sweep-115,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.9,6.601233959197998,20.585377984797297,8.611382561414747,1685821107.613319,11.97399542338255,0,{'runtime': 6}
86,prime-sweep-114,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.2,6.534693002700806,16.011297433609993,39.02838436323364,1685821091.415362,-23.017086929623648,0,{'runtime': 6}
87,laced-sweep-113,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.2,0.9,6.362689018249512,14.965543983462323,14.89820670398906,1685821075.2513,0.06733727947326251,0,{'runtime': 5}
88,feasible-sweep-112,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.8,6.249510288238525,20.585377984797297,7.235929187153832,1685821059.1857312,13.349448797643465,0,{'runtime': 5}
89,playful-sweep-111,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.1,0.99,6.361014127731323,20.585377984797297,193.396350125215,1685821044.442579,-172.8109721404177,0,{'runtime': 5}
90,bumbling-sweep-110,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.3,0.99,4.991209030151367,14.965543983462323,NaN,1685821026.8508291,NaN,0,{'runtime': 4}
91,distinctive-sweep-109,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.7,6.513956069946289,16.011297433609993,5.040088070765324,1685821012.3678,10.971209362844668,0,{'runtime': 6}
92,youthful-sweep-108,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.5,3.251375913619995,14.965543983462323,10000000000,1685820999.171571,-9999999985.034456,0,{'runtime': 2}
93,proud-sweep-107,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.2,6.2703001499176025,20.585377984797297,5.653165477425101,1685820986.143949,14.932212507372196,0,{'runtime': 5}
94,worthy-sweep-106,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.9,6.4062769412994385,20.585377984797297,14.855537800712192,1685820970.277461,5.729840184085104,0,{'runtime': 5}
95,jumping-sweep-105,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.99,0.9,6.279749870300293,16.011297433609993,14.498592594355566,1685820954.258133,1.5127048392544271,0,{'runtime': 5}
96,ethereal-sweep-104,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.1,4.626894950866699,16.011297433609993,10000000000,1685820937.275967,-9999999983.988705,0,{'runtime': 4}
97,whole-sweep-103,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.8,7.239948987960815,14.965543983462323,3.8531781765021944,1685820923.830316,11.11236580696013,0,{'runtime': 5}
98,earthy-sweep-102,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.4,0.7,6.1947021484375,14.965543983462323,5.029779674179071,1685820907.76638,9.935764309283252,0,{'runtime': 5}
99,smart-sweep-101,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.3,0.9,6.248718023300171,14.965543983462323,19.81003360425131,1685820891.86297,-4.844489620788986,0,{'runtime': 5}
100,robust-sweep-100,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.4,0.5,6.3571577072143555,14.965543983462323,5.950228879536762,1685820876.0456488,9.015315103925564,0,{'runtime': 5}
